linha,sequencia_anterior,sequencia_atual,data_anterior,data_atual,tipo_mensagem_anterior,tipo_mensagem_atual,tipo_problema,Diferenca
8436,37030,37091,2025-06-11 16:28:26,2025-06-11 17:28:26,GTERI,GTERI,salto_na_sequencia,61
8467,37091,37152,2025-06-11 17:28:26,2025-06-11 18:28:26,GTERI,GTERI,salto_na_sequencia,61
8498,37152,37213,2025-06-11 18:28:26,2025-06-11 19:28:26,GTERI,GTERI,salto_na_sequencia,61
8529,37213,37274,2025-06-11 19:28:26,2025-06-11 20:28:26,GTERI,GTERI,salto_na_sequencia,61
8560,37274,37335,2025-06-11 20:28:26,2025-06-11 21:28:26,GTERI,GTERI,salto_na_sequencia,61
8591,37335,37396,2025-06-11 21:28:26,2025-06-11 22:28:26,GTERI,GTERI,salto_na_sequencia,61
8622,37396,37457,2025-06-11 22:28:26,2025-06-11 23:28:26,GTERI,GTERI,salto_na_sequencia,61
8653,37457,37518,2025-06-11 23:28:26,2025-06-12 00:28:26,GTERI,GTERI,salto_na_sequencia,61
8684,37518,37579,2025-06-12 00:28:26,2025-06-12 01:28:26,GTERI,GTERI,salto_na_sequencia,61
8715,37579,37640,2025-06-12 01:28:26,2025-06-12 02:28:26,GTERI,GTERI,salto_na_sequencia,61
8746,37640,37684,2025-06-12 02:28:26,2025-06-12 03:13:11,GTERI,GTPDP,salto_na_sequencia,44
8768,37684,37686,2025-06-12 03:13:11,2025-06-12 03:28:26,GTPDP,GTERI,salto_na_sequencia,2
8769,37686,37686,2025-06-12 03:28:26,2025-06-12 03:28:26,GTERI,GTERI,valor_repetido,0
8770,37686,37703,2025-06-12 03:28:26,2025-06-12 04:28:26,GTERI,GTERI,salto_na_sequencia,17
8774,37703,37720,2025-06-12 04:28:26,2025-06-12 05:05:26,GTERI,GTPDP,salto_na_sequencia,17
8776,37720,37723,2025-06-12 05:05:26,2025-06-12 05:07:55,GTPDP,GTPDP,salto_na_sequencia,3
8778,37723,37744,2025-06-12 05:07:55,2025-06-12 05:28:26,GTPDP,GTERI,salto_na_sequencia,21
8789,37744,37805,2025-06-12 05:28:26,2025-06-12 06:28:26,GTERI,GTERI,salto_na_sequencia,61
8820,37805,37848,2025-06-12 06:28:26,2025-06-12 07:09:33,GTERI,GTPDP,salto_na_sequencia,43
8842,37848,37867,2025-06-12 07:09:33,2025-06-12 07:28:26,GTPDP,GTERI,salto_na_sequencia,19
8852,37867,37928,2025-06-12 07:28:26,2025-06-12 08:28:26,GTERI,GTERI,salto_na_sequencia,61
8883,37928,37943,2025-06-12 08:28:26,2025-06-12 08:43:13,GTERI,GTSTT,salto_na_sequencia,15
8891,37943,37946,2025-06-12 08:43:13,2025-06-12 08:44:10,GTSTT,GTSTT,salto_na_sequencia,3
8893,37946,37955,2025-06-12 08:44:10,2025-06-12 08:53:36,GTSTT,GTSTT,salto_na_sequencia,9
8899,37956,37961,2025-06-12 08:53:50,2025-06-12 08:56:32,GTSTT,GTSTT,salto_na_sequencia,5
8903,37962,37967,2025-06-12 08:56:35,2025-06-12 09:00:19,GTSTT,GTSTT,salto_na_sequencia,5
8907,37968,37997,2025-06-12 09:00:22,2025-06-12 09:28:26,GTSTT,GTERI,salto_na_sequencia,29
8922,37997,38058,2025-06-12 09:28:26,2025-06-12 10:28:26,GTERI,GTERI,salto_na_sequencia,61
8953,38058,38119,2025-06-12 10:28:26,2025-06-12 11:28:26,GTERI,GTERI,salto_na_sequencia,61
8984,38119,38152,2025-06-12 11:28:26,2025-06-12 12:02:11,GTERI,GTIGN,salto_na_sequencia,33
9014,38165,38168,2025-06-12 12:02:17,2025-06-12 12:02:28,GTSTT,GTERI,salto_na_sequencia,3
9023,38175,38177,2025-06-12 12:02:28,2025-06-12 12:04:18,GTIGL,GTERI,salto_na_sequencia,2
9025,38177,38179,2025-06-12 12:04:18,2025-06-12 12:04:20,GTERI,GTERI,salto_na_sequencia,2
9031,38184,38187,2025-06-12 12:05:27,2025-06-12 12:06:29,GTERI,GTERI,salto_na_sequencia,3
9039,38193,38196,2025-06-12 12:07:46,2025-06-12 12:08:23,GTERI,GTIGF,salto_na_sequencia,3
9045,38200,38209,2025-06-12 12:09:04,2025-06-12 12:17:06,GTSTT,GTIGN,salto_na_sequencia,9
9063,38222,38225,2025-06-12 12:17:45,2025-06-12 12:18:25,GTERI,GTERI,salto_na_sequencia,3
9070,38230,38233,2025-06-12 12:20:14,2025-06-12 12:20:28,GTERI,GTERI,salto_na_sequencia,3
9076,38237,38240,2025-06-12 12:21:51,2025-06-12 12:22:32,GTERI,GTERI,salto_na_sequencia,3
9088,38250,38255,2025-06-12 12:24:09,2025-06-12 12:27:41,GTSTT,GTIGN,salto_na_sequencia,5
9100,38264,38267,2025-06-12 12:27:47,2025-06-12 12:29:39,GTERI,GTERI,salto_na_sequencia,3
9103,38268,38271,2025-06-12 12:29:41,2025-06-12 12:30:27,GTERI,GTERI,salto_na_sequencia,3
9115,38281,38284,2025-06-12 12:32:11,2025-06-12 12:32:28,GTERI,GTERI,salto_na_sequencia,3
9127,38294,38297,2025-06-12 12:33:58,2025-06-12 12:34:38,GTIGL,GTSTT,salto_na_sequencia,3
9129,38297,38300,2025-06-12 12:34:38,2025-06-12 12:37:52,GTSTT,GTIGN,salto_na_sequencia,3
9140,38309,38312,2025-06-12 12:37:58,2025-06-12 12:38:31,GTERI,GTERI,salto_na_sequencia,3
9145,38315,38318,2025-06-12 12:39:28,2025-06-12 12:41:00,GTERI,GTERI,salto_na_sequencia,3
9147,38318,38321,2025-06-12 12:41:00,2025-06-12 12:42:31,GTERI,GTERI,salto_na_sequencia,3
9155,38327,38330,2025-06-12 12:44:01,2025-06-12 12:45:45,GTERI,GTERI,salto_na_sequencia,3
9158,38331,38334,2025-06-12 12:46:20,2025-06-12 12:46:45,GTERI,GTERI,salto_na_sequencia,3
9165,38339,38342,2025-06-12 12:47:21,2025-06-12 12:48:41,GTERI,GTIGF,salto_na_sequencia,3
9171,38346,38407,2025-06-12 12:49:30,2025-06-12 13:48:37,GTSTT,GTERI,salto_na_sequencia,61
9202,38407,38468,2025-06-12 13:48:37,2025-06-12 14:48:37,GTERI,GTERI,salto_na_sequencia,61
9233,38468,38493,2025-06-12 14:48:37,2025-06-12 15:12:51,GTERI,GTSTT,salto_na_sequencia,25
9247,38494,38531,2025-06-12 15:13:04,2025-06-12 15:48:37,GTSTT,GTERI,salto_na_sequencia,37
9266,38531,38592,2025-06-12 15:48:37,2025-06-12 16:48:37,GTERI,GTERI,salto_na_sequencia,61
9298,38592,38653,2025-06-12 16:48:37,2025-06-12 17:48:37,GTERI,GTERI,salto_na_sequencia,61
9329,38653,38712,2025-06-12 17:48:37,2025-06-12 18:48:37,GTERI,GTERI,salto_na_sequencia,59
9360,38712,38773,2025-06-12 18:48:37,2025-06-12 19:48:37,GTERI,GTERI,salto_na_sequencia,61
9391,38773,38834,2025-06-12 19:48:37,2025-06-12 20:48:37,GTERI,GTERI,salto_na_sequencia,61
9422,38834,38895,2025-06-12 20:48:37,2025-06-12 21:48:37,GTERI,GTERI,salto_na_sequencia,61
9453,38895,38956,2025-06-12 21:48:37,2025-06-12 22:48:37,GTERI,GTERI,salto_na_sequencia,61
9484,38956,39017,2025-06-12 22:48:37,2025-06-12 23:48:37,GTERI,GTERI,salto_na_sequencia,61
9515,39017,39078,2025-06-12 23:48:37,2025-06-13 00:48:37,GTERI,GTERI,salto_na_sequencia,61
9546,39078,39139,2025-06-13 00:48:37,2025-06-13 01:48:37,GTERI,GTERI,salto_na_sequencia,61
9577,39139,39200,2025-06-13 01:48:37,2025-06-13 02:48:37,GTERI,GTERI,salto_na_sequencia,61
9608,39200,39261,2025-06-13 02:48:37,2025-06-13 03:48:37,GTERI,GTERI,salto_na_sequencia,61
9639,39261,39322,2025-06-13 03:48:37,2025-06-13 04:48:37,GTERI,GTERI,salto_na_sequencia,61
9671,39322,39383,2025-06-13 04:48:37,2025-06-13 05:48:37,GTERI,GTERI,salto_na_sequencia,61
9703,39383,39444,2025-06-13 05:48:37,2025-06-13 06:48:37,GTERI,GTERI,salto_na_sequencia,61
9734,39444,39505,2025-06-13 06:48:37,2025-06-13 07:48:37,GTERI,GTERI,salto_na_sequencia,61
9765,39505,39566,2025-06-13 07:48:37,2025-06-13 08:48:37,GTERI,GTERI,salto_na_sequencia,61
9796,39566,39627,2025-06-13 08:48:37,2025-06-13 09:48:37,GTERI,GTERI,salto_na_sequencia,61
9827,39627,39644,2025-06-13 09:48:37,2025-06-13 10:04:37,GTERI,GTIGN,salto_na_sequencia,17
9850,39658,39661,2025-06-13 10:05:27,2025-06-13 10:06:07,GTIGL,GTSTT,salto_na_sequencia,3
9852,39661,39720,2025-06-13 10:06:07,2025-06-13 11:05:21,GTSTT,GTERI,salto_na_sequencia,59
9882,39720,39781,2025-06-13 11:05:21,2025-06-13 12:05:21,GTERI,GTERI,salto_na_sequencia,61
9913,39781,39842,2025-06-13 12:05:21,2025-06-13 13:05:21,GTERI,GTERI,salto_na_sequencia,61
9944,39842,39903,2025-06-13 13:05:21,2025-06-13 14:04:31,GTERI,GTIGN,salto_na_sequencia,61
9984,39912,39915,2025-06-13 14:04:47,2025-06-13 14:07:26,GTERI,GTERI,salto_na_sequencia,3
9989,39918,39921,2025-06-13 14:07:38,2025-06-13 14:07:48,GTERI,GTERI,salto_na_sequencia,3
9993,39923,39926,2025-06-13 14:08:32,2025-06-13 14:10:15,GTERI,GTERI,salto_na_sequencia,3
9995,39926,39926,2025-06-13 14:10:15,2025-06-13 14:10:15,GTERI,GTERI,valor_repetido,0
10000,39930,39933,2025-06-13 14:11:31,2025-06-13 14:11:55,GTERI,GTERI,salto_na_sequencia,3
10006,39937,39940,2025-06-13 14:13:07,2025-06-13 14:13:48,GTERI,GTERI,salto_na_sequencia,3
10009,39941,39944,2025-06-13 14:15:41,2025-06-13 14:15:52,GTERI,GTERI,salto_na_sequencia,3
10016,39949,39954,2025-06-13 14:17:39,2025-06-13 14:19:48,GTERI,GTERI,salto_na_sequencia,5
10022,39957,39960,2025-06-13 14:20:53,2025-06-13 14:22:18,GTERI,GTERI,salto_na_sequencia,3
10031,39967,39970,2025-06-13 14:23:43,2025-06-13 14:23:53,GTERI,GTERI,salto_na_sequencia,3
10035,39972,39975,2025-06-13 14:25:24,2025-06-13 14:25:48,GTERI,GTERI,salto_na_sequencia,3
10039,39977,39980,2025-06-13 14:27:24,2025-06-13 14:27:53,GTERI,GTIGF,salto_na_sequencia,3
10044,39983,39986,2025-06-13 14:27:54,2025-06-13 14:30:10,GTIGL,GTSTT,salto_na_sequencia,3
10046,39986,39995,2025-06-13 14:30:10,2025-06-13 14:39:13,GTSTT,GTSTT,salto_na_sequencia,9
10052,39996,40041,2025-06-13 14:39:38,2025-06-13 15:22:25,GTSTT,GTIGN,salto_na_sequencia,45
10084,40050,40053,2025-06-13 15:22:43,2025-06-13 15:23:52,GTIGL,GTIGF,salto_na_sequencia,3
10090,40057,40117,2025-06-13 15:24:32,2025-06-13 16:23:47,GTSTT,GTERI,salto_na_sequencia,60
10124,40117,40178,2025-06-13 16:23:47,2025-06-13 17:23:47,GTERI,GTERI,salto_na_sequencia,61
10155,40178,40239,2025-06-13 17:23:47,2025-06-13 18:23:47,GTERI,GTERI,salto_na_sequencia,61
10186,40239,40300,2025-06-13 18:23:47,2025-06-13 19:23:47,GTERI,GTERI,salto_na_sequencia,61
10217,40300,40361,2025-06-13 19:23:47,2025-06-13 20:23:47,GTERI,GTERI,salto_na_sequencia,61
10248,40361,40422,2025-06-13 20:23:47,2025-06-13 21:23:47,GTERI,GTERI,salto_na_sequencia,61
10279,40422,40461,2025-06-13 21:23:47,2025-06-13 22:01:29,GTERI,GTIGN,salto_na_sequencia,39
10313,40475,40478,2025-06-13 22:02:49,2025-06-13 22:02:55,GTERI,GTERI,salto_na_sequencia,3
10320,40483,40486,2025-06-13 22:04:15,2025-06-13 22:06:38,GTSTT,GTSTT,salto_na_sequencia,3
10322,40486,40489,2025-06-13 22:06:38,2025-06-13 22:07:48,GTSTT,GTSTT,salto_na_sequencia,3
10335,40500,40503,2025-06-13 22:08:53,2025-06-13 22:08:57,GTIGL,GTERI,salto_na_sequencia,3
10339,40505,40508,2025-06-13 22:10:05,2025-06-13 22:11:51,GTERI,GTERI,salto_na_sequencia,3
10343,40510,40513,2025-06-13 22:12:26,2025-06-13 22:13:03,GTERI,GTERI,salto_na_sequencia,3
10348,40516,40519,2025-06-13 22:14:47,2025-06-13 22:14:58,GTERI,GTERI,salto_na_sequencia,3
10353,40522,40525,2025-06-13 22:16:53,2025-06-13 22:17:02,GTERI,GTERI,salto_na_sequencia,3
10360,40530,40533,2025-06-13 22:18:05,2025-06-13 22:18:57,GTERI,GTERI,salto_na_sequencia,3
10371,40542,40545,2025-06-13 22:20:38,2025-06-13 22:20:58,GTERI,GTERI,salto_na_sequencia,3
10376,40548,40551,2025-06-13 22:21:43,2025-06-13 22:22:59,GTERI,GTERI,salto_na_sequencia,3
10389,40562,40565,2025-06-13 22:24:27,2025-06-13 22:25:13,GTERI,GTIGF,salto_na_sequencia,3
10395,40569,40572,2025-06-13 22:26:17,2025-06-13 22:28:03,GTSTT,GTIGN,salto_na_sequencia,3
10413,40588,40591,2025-06-13 22:28:32,2025-06-13 22:29:30,GTIGL,GTSTT,salto_na_sequencia,3
10415,40591,40650,2025-06-13 22:29:30,2025-06-13 23:28:27,GTSTT,GTERI,salto_na_sequencia,59
10445,40650,40711,2025-06-13 23:28:27,2025-06-14 00:28:27,GTERI,GTERI,salto_na_sequencia,61
10476,40711,40772,2025-06-14 00:28:27,2025-06-14 01:28:27,GTERI,GTERI,salto_na_sequencia,61
10508,40772,40833,2025-06-14 01:28:27,2025-06-14 02:28:27,GTERI,GTERI,salto_na_sequencia,61
10539,40833,40894,2025-06-14 02:28:27,2025-06-14 03:28:27,GTERI,GTERI,salto_na_sequencia,61
10570,40894,40955,2025-06-14 03:28:27,2025-06-14 04:28:27,GTERI,GTERI,salto_na_sequencia,61
10602,40955,41016,2025-06-14 04:28:27,2025-06-14 05:28:27,GTERI,GTERI,salto_na_sequencia,61
10633,41016,41077,2025-06-14 05:28:27,2025-06-14 06:28:27,GTERI,GTERI,salto_na_sequencia,61
10664,41077,41138,2025-06-14 06:28:27,2025-06-14 07:28:27,GTERI,GTERI,salto_na_sequencia,61
10695,41138,41199,2025-06-14 07:28:27,2025-06-14 08:28:27,GTERI,GTERI,salto_na_sequencia,61
10726,41199,41260,2025-06-14 08:28:27,2025-06-14 09:28:27,GTERI,GTERI,salto_na_sequencia,61
10757,41260,41321,2025-06-14 09:28:27,2025-06-14 10:28:27,GTERI,GTERI,salto_na_sequencia,61
10789,41322,41325,2025-06-14 10:28:36,2025-06-14 10:30:45,GTSTT,GTSTT,salto_na_sequencia,3
10791,41325,41384,2025-06-14 10:30:45,2025-06-14 11:28:27,GTSTT,GTERI,salto_na_sequencia,59
10821,41384,41445,2025-06-14 11:28:27,2025-06-14 12:28:27,GTERI,GTERI,salto_na_sequencia,61
10852,41445,41506,2025-06-14 12:28:27,2025-06-14 13:28:27,GTERI,GTERI,salto_na_sequencia,61
10883,41506,41541,2025-06-14 13:28:27,2025-06-14 14:03:29,GTERI,GTIGN,salto_na_sequencia,35
10902,41542,41545,2025-06-14 14:03:29,2025-06-14 14:03:56,GTSTT,GTIGF,salto_na_sequencia,3
10913,41554,41557,2025-06-14 14:05:44,2025-06-14 14:05:48,GTERI,GTERI,salto_na_sequencia,3
10925,41567,41570,2025-06-14 14:07:03,2025-06-14 14:08:43,GTERI,GTIGF,salto_na_sequencia,3
10936,41579,41590,2025-06-14 14:09:28,2025-06-14 14:18:02,GTSTT,GTSTT,salto_na_sequencia,11
10952,41600,41603,2025-06-14 14:18:46,2025-06-14 14:21:44,GTIGL,GTERI,salto_na_sequencia,3
10954,41603,41606,2025-06-14 14:21:44,2025-06-14 14:23:27,GTERI,GTERI,salto_na_sequencia,3
10959,41609,41612,2025-06-14 14:23:39,2025-06-14 14:23:58,GTERI,GTERI,salto_na_sequencia,3
10967,41618,41621,2025-06-14 14:24:44,2025-06-14 14:26:34,GTERI,GTERI,salto_na_sequencia,3
10974,41626,41629,2025-06-14 14:27:44,2025-06-14 14:28:40,GTERI,GTERI,salto_na_sequencia,3
10978,41631,41634,2025-06-14 14:29:39,2025-06-14 14:30:44,GTERI,GTERI,salto_na_sequencia,3
10980,41634,41637,2025-06-14 14:30:44,2025-06-14 14:33:44,GTERI,GTERI,salto_na_sequencia,3
10982,41637,41642,2025-06-14 14:33:44,2025-06-14 14:36:44,GTERI,GTERI,salto_na_sequencia,5
10985,41642,41645,2025-06-14 14:36:44,2025-06-14 14:39:44,GTERI,GTERI,salto_na_sequencia,3
10987,41645,41650,2025-06-14 14:39:44,2025-06-14 14:42:44,GTERI,GTERI,salto_na_sequencia,5
10990,41650,41653,2025-06-14 14:42:44,2025-06-14 14:45:44,GTERI,GTERI,salto_na_sequencia,3
10992,41653,41658,2025-06-14 14:45:44,2025-06-14 14:48:21,GTERI,GTERI,salto_na_sequencia,5
10996,41659,41662,2025-06-14 14:48:44,2025-06-14 14:51:26,GTERI,GTERI,salto_na_sequencia,3
10999,41663,41668,2025-06-14 14:51:44,2025-06-14 14:54:44,GTERI,GTERI,salto_na_sequencia,5
11002,41668,41671,2025-06-14 14:54:44,2025-06-14 14:56:10,GTERI,GTERI,salto_na_sequencia,3
11005,41672,41675,2025-06-14 14:57:44,2025-06-14 14:59:18,GTERI,GTERI,salto_na_sequencia,3
11007,41675,41678,2025-06-14 14:59:18,2025-06-14 15:00:44,GTERI,GTERI,salto_na_sequencia,3
11009,41678,41681,2025-06-14 15:00:44,2025-06-14 15:03:44,GTERI,GTERI,salto_na_sequencia,3
11011,41681,41686,2025-06-14 15:03:44,2025-06-14 15:06:44,GTERI,GTERI,salto_na_sequencia,5
11014,41686,41689,2025-06-14 15:06:44,2025-06-14 15:09:44,GTERI,GTERI,salto_na_sequencia,3
11016,41689,41694,2025-06-14 15:09:44,2025-06-14 15:12:44,GTERI,GTERI,salto_na_sequencia,5
11019,41694,41697,2025-06-14 15:12:44,2025-06-14 15:14:52,GTERI,GTERI,salto_na_sequencia,3
11030,41706,41711,2025-06-14 15:15:44,2025-06-14 15:18:44,GTERI,GTERI,salto_na_sequencia,5
11034,41711,41714,2025-06-14 15:18:44,2025-06-14 15:21:44,GTERI,GTERI,salto_na_sequencia,3
11036,41714,41719,2025-06-14 15:21:44,2025-06-14 15:24:44,GTERI,GTERI,salto_na_sequencia,5
11039,41719,41722,2025-06-14 15:24:44,2025-06-14 15:26:51,GTERI,GTERI,salto_na_sequencia,3
11042,41723,41726,2025-06-14 15:27:44,2025-06-14 15:28:27,GTERI,GTERI,salto_na_sequencia,3
11050,41732,41735,2025-06-14 15:29:48,2025-06-14 15:29:51,GTERI,GTERI,salto_na_sequencia,3
11054,41737,41740,2025-06-14 15:31:16,2025-06-14 15:31:51,GTERI,GTERI,salto_na_sequencia,3
11058,41742,41745,2025-06-14 15:33:44,2025-06-14 15:34:34,GTERI,GTIGF,salto_na_sequencia,3
11064,41749,41752,2025-06-14 15:35:50,2025-06-14 15:36:59,GTSTT,GTIGN,salto_na_sequencia,3
11075,41761,41764,2025-06-14 15:37:05,2025-06-14 15:37:52,GTERI,GTERI,salto_na_sequencia,3
11083,41770,41781,2025-06-14 15:39:37,2025-06-14 15:48:34,GTSTT,GTSTT,salto_na_sequencia,11
11090,41782,41807,2025-06-14 15:48:48,2025-06-14 16:13:23,GTSTT,GTSTT,salto_na_sequencia,25
11104,41808,41811,2025-06-14 16:13:38,2025-06-14 16:14:42,GTSTT,GTSTT,salto_na_sequencia,3
11107,41812,41819,2025-06-14 16:14:50,2025-06-14 16:20:35,GTSTT,GTIGN,salto_na_sequencia,7
11120,41828,41831,2025-06-14 16:20:45,2025-06-14 16:21:59,GTIGL,GTERI,salto_na_sequencia,3
11125,41834,41837,2025-06-14 16:23:43,2025-06-14 16:24:06,GTERI,GTERI,salto_na_sequencia,3
11131,41841,41844,2025-06-14 16:25:36,2025-06-14 16:26:43,GTERI,GTERI,salto_na_sequencia,3
11133,41844,41847,2025-06-14 16:26:43,2025-06-14 16:28:00,GTERI,GTERI,salto_na_sequencia,3
11139,41851,41854,2025-06-14 16:29:43,2025-06-14 16:31:22,GTERI,GTERI,salto_na_sequencia,3
11142,41855,41858,2025-06-14 16:31:39,2025-06-14 16:32:14,GTERI,GTERI,salto_na_sequencia,3
11152,41866,41869,2025-06-14 16:32:43,2025-06-14 16:35:00,GTERI,GTERI,salto_na_sequencia,3
11155,41870,41875,2025-06-14 16:35:43,2025-06-14 16:38:43,GTERI,GTERI,salto_na_sequencia,5
11158,41875,41878,2025-06-14 16:38:43,2025-06-14 16:41:43,GTERI,GTERI,salto_na_sequencia,3
11160,41878,41883,2025-06-14 16:41:43,2025-06-14 16:44:43,GTERI,GTERI,salto_na_sequencia,5
11163,41883,41886,2025-06-14 16:44:43,2025-06-14 16:47:35,GTERI,GTERI,salto_na_sequencia,3
11166,41887,41890,2025-06-14 16:47:43,2025-06-14 16:48:22,GTERI,GTERI,salto_na_sequencia,3
11168,41890,41893,2025-06-14 16:48:22,2025-06-14 16:50:43,GTERI,GTERI,salto_na_sequencia,3
11170,41893,41896,2025-06-14 16:50:43,2025-06-14 16:53:36,GTERI,GTERI,salto_na_sequencia,3
11173,41897,41902,2025-06-14 16:53:43,2025-06-14 16:56:43,GTERI,GTERI,salto_na_sequencia,5
11177,41903,41906,2025-06-14 16:56:59,2025-06-14 16:59:43,GTERI,GTERI,salto_na_sequencia,3
11179,41906,41911,2025-06-14 16:59:43,2025-06-14 17:02:43,GTERI,GTERI,salto_na_sequencia,5
11183,41912,41915,2025-06-14 17:03:10,2025-06-14 17:04:37,GTERI,GTERI,salto_na_sequencia,3
11186,41916,41921,2025-06-14 17:05:43,2025-06-14 17:08:43,GTERI,GTERI,salto_na_sequencia,5
11189,41921,41924,2025-06-14 17:08:43,2025-06-14 17:11:43,GTERI,GTERI,salto_na_sequencia,3
11191,41924,41929,2025-06-14 17:11:43,2025-06-14 17:14:43,GTERI,GTERI,salto_na_sequencia,5
11194,41929,41932,2025-06-14 17:14:43,2025-06-14 17:16:35,GTERI,GTERI,salto_na_sequencia,3
11197,41933,41938,2025-06-14 17:17:43,2025-06-14 17:20:43,GTERI,GTERI,salto_na_sequencia,5
11200,41938,41941,2025-06-14 17:20:43,2025-06-14 17:23:43,GTERI,GTERI,salto_na_sequencia,3
11202,41941,41944,2025-06-14 17:23:43,2025-06-14 17:24:51,GTERI,GTERI,salto_na_sequencia,3
11204,41944,41947,2025-06-14 17:24:51,2025-06-14 17:26:43,GTERI,GTERI,salto_na_sequencia,3
11206,41947,41950,2025-06-14 17:26:43,2025-06-14 17:29:43,GTERI,GTERI,salto_na_sequencia,3
11208,41950,41953,2025-06-14 17:29:43,2025-06-14 17:30:24,GTERI,GTERI,salto_na_sequencia,3
11210,41953,41956,2025-06-14 17:30:24,2025-06-14 17:32:43,GTERI,GTERI,salto_na_sequencia,3
11213,41957,41960,2025-06-14 17:33:05,2025-06-14 17:35:43,GTERI,GTERI,salto_na_sequencia,3
11219,41964,41966,2025-06-14 17:35:56,2025-06-14 17:35:59,GTERI,GTERI,salto_na_sequencia,2
11221,41967,41969,2025-06-14 17:36:01,2025-06-14 17:36:56,GTERI,GTERI,salto_na_sequencia,2
11223,41969,41972,2025-06-14 17:36:56,2025-06-14 17:38:17,GTERI,GTERI,salto_na_sequencia,3
11226,41973,41976,2025-06-14 17:38:43,2025-06-14 17:41:21,GTERI,GTERI,salto_na_sequencia,3
11229,41977,41980,2025-06-14 17:41:43,2025-06-14 17:42:46,GTERI,GTERI,salto_na_sequencia,3
11239,41988,41991,2025-06-14 17:43:30,2025-06-14 17:44:43,GTERI,GTERI,salto_na_sequencia,3
11241,41991,41994,2025-06-14 17:44:43,2025-06-14 17:46:15,GTERI,GTERI,salto_na_sequencia,3
11247,41998,42001,2025-06-14 17:47:43,2025-06-14 17:49:19,GTERI,GTIGF,salto_na_sequencia,3
11252,42004,42007,2025-06-14 17:49:20,2025-06-14 17:50:48,GTIGL,GTSTT,salto_na_sequencia,3
11254,42007,42012,2025-06-14 17:50:48,2025-06-14 17:55:44,GTSTT,GTIGN,salto_na_sequencia,5
11260,42015,42015,2025-06-14 17:55:53,2025-06-14 17:55:53,GTSTT,GTSTT,valor_repetido,0
11263,42017,42020,2025-06-14 17:55:54,2025-06-14 17:56:12,GTSTT,GTERI,salto_na_sequencia,3
11269,42024,42027,2025-06-14 17:57:41,2025-06-14 17:58:59,GTERI,GTERI,salto_na_sequencia,3
11275,42031,42034,2025-06-14 18:00:11,2025-06-14 18:01:13,GTIGL,GTSTT,salto_na_sequencia,3
11277,42034,42093,2025-06-14 18:01:13,2025-06-14 19:00:06,GTSTT,GTERI,salto_na_sequencia,59
11307,42093,42154,2025-06-14 19:00:06,2025-06-14 20:00:06,GTERI,GTERI,salto_na_sequencia,61
11338,42154,42215,2025-06-14 20:00:06,2025-06-14 21:00:06,GTERI,GTERI,salto_na_sequencia,61
11369,42215,42276,2025-06-14 21:00:06,2025-06-14 22:00:06,GTERI,GTERI,salto_na_sequencia,61
11400,42276,42337,2025-06-14 22:00:06,2025-06-14 23:00:06,GTERI,GTERI,salto_na_sequencia,61
11431,42337,42398,2025-06-14 23:00:06,2025-06-15 00:00:06,GTERI,GTERI,salto_na_sequencia,61
11462,42398,42459,2025-06-15 00:00:06,2025-06-15 01:00:06,GTERI,GTERI,salto_na_sequencia,61
11493,42459,42520,2025-06-15 01:00:06,2025-06-15 02:00:06,GTERI,GTERI,salto_na_sequencia,61
11524,42520,42581,2025-06-15 02:00:06,2025-06-15 03:00:06,GTERI,GTERI,salto_na_sequencia,61
11555,42581,42642,2025-06-15 03:00:06,2025-06-15 04:00:06,GTERI,GTERI,salto_na_sequencia,61
11587,42642,42703,2025-06-15 04:00:06,2025-06-15 05:00:06,GTERI,GTERI,salto_na_sequencia,61
11618,42703,42764,2025-06-15 05:00:06,2025-06-15 06:00:06,GTERI,GTERI,salto_na_sequencia,61
11649,42764,42825,2025-06-15 06:00:06,2025-06-15 07:00:06,GTERI,GTERI,salto_na_sequencia,61
11680,42825,42886,2025-06-15 07:00:06,2025-06-15 08:00:06,GTERI,GTERI,salto_na_sequencia,61
11711,42886,42947,2025-06-15 08:00:06,2025-06-15 09:00:06,GTERI,GTERI,salto_na_sequencia,61
11742,42947,43008,2025-06-15 09:00:06,2025-06-15 10:00:06,GTERI,GTERI,salto_na_sequencia,61
11773,43008,43069,2025-06-15 10:00:06,2025-06-15 11:00:06,GTERI,GTERI,salto_na_sequencia,61
11804,43069,43130,2025-06-15 11:00:06,2025-06-15 12:00:06,GTERI,GTERI,salto_na_sequencia,61
11835,43130,43185,2025-06-15 12:00:06,2025-06-15 12:53:54,GTERI,GTIGN,salto_na_sequencia,55
11876,43198,43259,2025-06-15 12:55:06,2025-06-15 13:54:18,GTSTT,GTERI,salto_na_sequencia,61
11907,43259,43320,2025-06-15 13:54:18,2025-06-15 14:54:18,GTERI,GTERI,salto_na_sequencia,61
11938,43320,43363,2025-06-15 14:54:18,2025-06-15 15:35:47,GTERI,GTPDP,salto_na_sequencia,43
11960,43363,43382,2025-06-15 15:35:47,2025-06-15 15:54:18,GTPDP,GTERI,salto_na_sequencia,19
11970,43382,43443,2025-06-15 15:54:18,2025-06-15 16:54:18,GTERI,GTERI,salto_na_sequencia,61
12001,43443,43504,2025-06-15 16:54:18,2025-06-15 17:54:18,GTERI,GTERI,salto_na_sequencia,61
