Data_Hora_Evento,Numero_Satelites,HDOP
2025-06-27 06:12:45,12.0,1.0
2025-06-27 06:15:00,12.0,1.0
2025-06-27 06:15:45,12.0,1.0
2025-06-27 06:16:17,12.0,1.0
2025-06-27 06:17:17,12.0,1.0
2025-06-27 06:17:36,12.0,1.0
2025-06-27 06:18:00,12.0,1.0
2025-06-27 06:18:11,12.0,1.0
2025-06-27 06:18:45,12.0,1.0
2025-06-27 06:18:59,12.0,1.0
2025-06-27 06:19:18,12.0,1.0
2025-06-27 06:21:45,12.0,1.0
2025-06-27 06:23:22,12.0,1.0
2025-06-27 06:24:45,12.0,1.0
2025-06-27 06:27:27,12.0,1.0
2025-06-27 06:27:45,12.0,1.0
2025-06-27 06:28:11,12.0,1.0
2025-06-27 06:28:18,12.0,1.0
2025-06-27 06:30:11,12.0,1.0
2025-06-27 06:30:25,12.0,1.0
2025-06-27 06:30:45,12.0,1.0
2025-06-27 06:31:30,12.0,1.0
2025-06-27 06:32:44,12.0,1.0
2025-06-27 06:32:51,12.0,1.0
2025-06-27 06:33:45,12.0,1.0
2025-06-27 06:36:45,12.0,1.0
2025-06-27 06:39:22,12.0,1.0
2025-06-27 06:39:45,12.0,1.0
2025-06-27 06:40:12,12.0,1.0
2025-06-27 06:40:20,12.0,0.0
2025-06-27 06:40:20,12.0,1.0
2025-06-27 06:41:18,12.0,1.0
2025-06-27 06:42:45,12.0,1.0
2025-06-27 06:42:45,12.0,1.0
2025-06-27 06:45:47,12.0,1.0
2025-06-27 06:46:23,12.0,1.0
2025-06-27 06:47:51,12.0,1.0
2025-06-27 06:48:47,12.0,1.0
2025-06-27 06:51:47,12.0,1.0
2025-06-27 06:54:44,12.0,1.0
2025-06-27 06:54:47,12.0,1.0
2025-06-27 06:55:55,12.0,1.0
2025-06-27 06:57:47,12.0,1.0
2025-06-27 06:58:34,12.0,1.0
2025-06-27 07:00:47,12.0,1.0
2025-06-27 07:03:17,12.0,1.0
2025-06-27 07:03:47,12.0,1.0
2025-06-27 07:06:47,12.0,1.0
2025-06-27 07:07:38,12.0,1.0
2025-06-27 07:09:47,12.0,1.0
2025-06-27 07:12:47,12.0,1.0
2025-06-27 07:15:47,12.0,1.0
2025-06-27 07:18:47,12.0,1.0
2025-06-27 07:21:47,12.0,1.0
2025-06-27 07:24:47,12.0,1.0
2025-06-27 07:27:47,12.0,1.0
2025-06-27 07:30:47,12.0,1.0
2025-06-27 07:33:47,12.0,1.0
2025-06-27 07:36:47,12.0,1.0
2025-06-27 07:39:47,12.0,1.0
2025-06-27 07:42:47,12.0,1.0
2025-06-27 07:45:47,12.0,1.0
2025-06-27 07:48:47,12.0,1.0
2025-06-27 07:51:47,12.0,1.0
2025-06-27 07:54:47,12.0,1.0
2025-06-27 07:57:47,12.0,1.0
2025-06-27 08:00:47,12.0,1.0
2025-06-27 08:03:47,12.0,1.0
2025-06-27 08:06:47,12.0,1.0
2025-06-27 08:09:47,12.0,1.0
2025-06-27 08:12:47,12.0,1.0
2025-06-27 08:15:47,12.0,1.0
2025-06-27 08:18:47,12.0,1.0
2025-06-27 08:19:01,12.0,1.0
2025-06-27 08:19:11,12.0,1.0
2025-06-27 08:20:08,12.0,1.0
2025-06-27 08:21:47,12.0,1.0
2025-06-27 08:24:27,12.0,1.0
2025-06-27 08:24:29,12.0,1.0
2025-06-27 08:24:47,12.0,1.0
2025-06-27 08:25:05,12.0,1.0
2025-06-27 08:25:07,12.0,1.0
2025-06-27 08:25:15,12.0,1.0
2025-06-27 08:25:35,12.0,1.0
2025-06-27 08:25:38,12.0,1.0
2025-06-27 08:25:40,12.0,1.0
2025-06-27 08:25:45,12.0,1.0
2025-06-27 08:25:45,12.0,1.0
2025-06-27 08:25:45,12.0,1.0
2025-06-27 08:25:45,12.0,1.0
2025-06-27 08:27:49,12.0,1.0
2025-06-27 09:19:35,12.0,0.0
2025-06-27 09:19:35,12.0,0.0
2025-06-27 09:19:44,12.0,0.0
2025-06-27 09:19:44,12.0,0.0
2025-06-27 09:19:45,12.0,1.0
2025-06-27 09:19:45,12.0,1.0
2025-06-27 09:19:45,12.0,1.0
2025-06-27 09:20:23,12.0,1.0
2025-06-27 10:19:39,12.0,1.0
2025-06-27 10:38:55,12.0,0.0
2025-06-27 10:38:55,12.0,0.0
2025-06-27 10:39:02,12.0,1.0
2025-06-27 10:39:02,12.0,1.0
2025-06-27 10:42:05,12.0,1.0
2025-06-27 10:42:20,12.0,1.0
2025-06-27 10:42:28,12.0,1.0
2025-06-27 10:42:47,12.0,1.0
2025-06-27 10:43:00,12.0,1.0
2025-06-27 10:43:05,12.0,1.0
2025-06-27 10:43:53,12.0,1.0
2025-06-27 10:43:55,12.0,1.0
2025-06-27 10:44:18,12.0,1.0
2025-06-27 10:44:26,12.0,1.0
2025-06-27 10:44:28,12.0,1.0
2025-06-27 10:44:30,12.0,1.0
2025-06-27 10:45:07,12.0,1.0
2025-06-27 10:46:09,12.0,1.0
2025-06-27 10:46:17,12.0,1.0
2025-06-27 10:48:07,12.0,1.0
2025-06-27 10:48:38,12.0,1.0
2025-06-27 10:48:44,12.0,1.0
2025-06-27 10:49:47,12.0,1.0
2025-06-27 10:49:49,12.0,1.0
2025-06-27 10:49:53,12.0,1.0
2025-06-27 10:49:55,12.0,1.0
2025-06-27 10:49:57,12.0,1.0
2025-06-27 10:50:03,12.0,1.0
2025-06-27 10:50:32,12.0,1.0
2025-06-27 10:51:07,12.0,1.0
2025-06-27 10:54:07,12.0,1.0
2025-06-27 10:56:05,12.0,1.0
2025-06-27 10:56:11,12.0,1.0
2025-06-27 10:56:18,12.0,1.0
2025-06-27 10:56:22,12.0,1.0
2025-06-27 10:57:04,12.0,1.0
2025-06-27 10:57:07,12.0,1.0
2025-06-27 10:57:07,12.0,1.0
2025-06-27 10:57:11,12.0,1.0
2025-06-27 10:57:44,12.0,1.0
2025-06-27 10:57:44,12.0,1.0
2025-06-27 10:57:45,12.0,1.0
2025-06-27 10:57:45,12.0,1.0
2025-06-27 10:58:20,12.0,1.0
2025-06-27 10:58:32,12.0,1.0
2025-06-27 10:58:32,12.0,1.0
2025-06-27 10:58:33,12.0,1.0
2025-06-27 10:58:36,12.0,1.0
2025-06-27 10:58:56,12.0,1.0
2025-06-27 10:58:56,12.0,1.0
2025-06-27 10:58:57,12.0,1.0
2025-06-27 10:58:57,12.0,1.0
2025-06-27 10:59:34,12.0,1.0
2025-06-27 11:23:44,12.0,0.0
2025-06-27 11:23:44,12.0,0.0
2025-06-27 11:23:59,12.0,1.0
2025-06-27 11:23:59,12.0,1.0
2025-06-27 11:25:03,12.0,1.0
2025-06-27 11:25:03,12.0,1.0
2025-06-27 11:25:03,12.0,1.0
2025-06-27 11:25:04,12.0,1.0
2025-06-27 11:25:08,12.0,1.0
2025-06-27 11:25:08,12.0,1.0
2025-06-27 11:25:08,12.0,1.0
2025-06-27 11:25:12,12.0,1.0
2025-06-27 11:26:18,12.0,1.0
2025-06-27 11:26:18,12.0,1.0
2025-06-27 11:26:19,12.0,1.0
2025-06-27 11:26:20,12.0,1.0
2025-06-27 11:26:23,12.0,1.0
2025-06-27 11:26:23,12.0,1.0
2025-06-27 11:26:24,12.0,1.0
2025-06-27 11:26:28,12.0,1.0
2025-06-27 11:27:01,12.0,1.0
2025-06-27 11:27:01,12.0,1.0
2025-06-27 11:27:02,12.0,1.0
2025-06-27 11:27:02,12.0,1.0
2025-06-27 11:27:42,12.0,1.0
2025-06-27 11:27:51,12.0,1.0
2025-06-27 11:27:51,12.0,1.0
2025-06-27 11:27:52,12.0,1.0
2025-06-27 11:27:56,12.0,1.0
2025-06-27 11:28:56,12.0,1.0
2025-06-27 11:28:56,12.0,1.0
2025-06-27 11:28:56,12.0,1.0
2025-06-27 11:28:56,12.0,0.0
2025-06-27 11:28:56,12.0,0.0
2025-06-27 11:28:57,12.0,1.0
2025-06-27 11:28:57,12.0,1.0
2025-06-27 11:29:00,12.0,1.0
2025-06-27 11:29:02,12.0,1.0
2025-06-27 11:29:02,12.0,1.0
2025-06-27 11:29:02,12.0,1.0
2025-06-27 11:29:02,12.0,1.0
2025-06-27 11:29:03,12.0,1.0
2025-06-27 11:29:03,12.0,1.0
2025-06-27 11:29:07,12.0,1.0
2025-06-27 11:29:27,12.0,1.0
2025-06-27 11:29:44,12.0,1.0
2025-06-27 11:31:07,12.0,1.0
2025-06-27 11:31:08,12.0,1.0
2025-06-27 11:31:10,12.0,1.0
2025-06-27 11:32:09,12.0,1.0
2025-06-27 11:34:36,12.0,1.0
2025-06-27 11:35:09,12.0,1.0
2025-06-27 11:36:17,12.0,1.0
2025-06-27 11:36:26,12.0,1.0
2025-06-27 11:36:29,12.0,1.0
2025-06-27 11:36:39,12.0,1.0
2025-06-27 11:36:51,12.0,1.0
2025-06-27 11:36:56,12.0,1.0
2025-06-27 11:37:01,12.0,1.0
2025-06-27 11:37:03,12.0,1.0
2025-06-27 11:37:08,12.0,1.0
2025-06-27 11:37:36,12.0,1.0
2025-06-27 11:38:00,12.0,1.0
2025-06-27 11:38:09,12.0,1.0
2025-06-27 11:38:29,12.0,1.0
2025-06-27 11:38:44,12.0,1.0
2025-06-27 11:38:50,12.0,1.0
2025-06-27 11:38:54,12.0,1.0
2025-06-27 11:41:09,12.0,1.0
2025-06-27 11:41:10,12.0,1.0
2025-06-27 11:41:17,12.0,1.0
2025-06-27 11:42:34,12.0,1.0
2025-06-27 11:42:39,12.0,1.0
2025-06-27 11:42:41,12.0,1.0
2025-06-27 11:42:45,12.0,1.0
2025-06-27 11:43:07,12.0,1.0
2025-06-27 11:43:09,12.0,1.0
2025-06-27 11:43:38,12.0,1.0
2025-06-27 11:43:40,12.0,1.0
2025-06-27 11:43:49,12.0,1.0
2025-06-27 11:43:54,12.0,1.0
2025-06-27 11:43:54,12.0,1.0
2025-06-27 11:43:54,12.0,1.0
2025-06-27 11:43:54,12.0,1.0
2025-06-27 11:43:55,12.0,1.0
2025-06-27 11:43:55,12.0,1.0
2025-06-27 11:43:59,12.0,1.0
2025-06-27 11:44:00,12.0,0.0
2025-06-27 11:44:00,12.0,0.0
2025-06-27 11:44:00,12.0,1.0
2025-06-27 11:44:00,12.0,1.0
2025-06-27 11:44:00,12.0,0.0
2025-06-27 11:44:00,12.0,0.0
2025-06-27 11:44:01,12.0,1.0
2025-06-27 11:44:04,12.0,1.0
2025-06-27 11:44:09,12.0,1.0
2025-06-27 11:44:13,12.0,1.0
2025-06-27 11:44:23,12.0,1.0
2025-06-27 11:44:23,12.0,1.0
2025-06-27 11:44:23,12.0,1.0
2025-06-27 11:44:24,12.0,1.0
2025-06-27 11:45:07,12.0,1.0
2025-06-27 12:33:32,12.0,0.0
2025-06-27 12:33:32,12.0,0.0
2025-06-27 12:33:40,12.0,1.0
2025-06-27 12:33:40,12.0,1.0
2025-06-27 12:34:43,12.0,1.0
2025-06-27 12:34:43,12.0,1.0
2025-06-27 12:34:44,12.0,1.0
2025-06-27 12:34:44,12.0,1.0
2025-06-27 12:34:44,12.0,1.0
2025-06-27 12:34:44,12.0,1.0
2025-06-27 12:34:44,12.0,0.0
2025-06-27 12:34:44,12.0,0.0
2025-06-27 12:34:45,12.0,1.0
2025-06-27 12:35:25,12.0,1.0
2025-06-27 12:44:24,12.0,0.0
2025-06-27 12:44:24,12.0,0.0
2025-06-27 12:44:37,12.0,1.0
2025-06-27 12:44:37,12.0,1.0
2025-06-27 12:44:57,12.0,1.0
2025-06-27 12:45:02,12.0,1.0
2025-06-27 12:45:04,12.0,1.0
2025-06-27 12:45:11,12.0,1.0
2025-06-27 12:45:13,12.0,1.0
2025-06-27 12:45:15,12.0,1.0
2025-06-27 12:45:24,12.0,1.0
2025-06-27 12:45:31,12.0,1.0
2025-06-27 12:45:31,12.0,0.0
2025-06-27 12:45:31,12.0,0.0
2025-06-27 12:45:32,12.0,1.0
2025-06-27 12:45:32,12.0,1.0
2025-06-27 12:45:32,12.0,0.0
2025-06-27 12:45:32,12.0,0.0
2025-06-27 12:45:33,12.0,1.0
2025-06-27 12:45:37,12.0,1.0
2025-06-27 12:45:51,12.0,1.0
2025-06-27 12:45:51,12.0,1.0
2025-06-27 12:45:52,12.0,1.0
2025-06-27 12:45:52,12.0,1.0
2025-06-27 12:47:03,12.0,1.0
