Data/Hora Evento,Tipo Mensagem,Motion Status,Diferença entre GTERI (IGN),Diferença entre GTERI (IGF)
2025-06-23 09:38:55,GTERI,22,180.0,
2025-06-23 09:41:55,GTERI,22,180.0,
2025-06-23 09:44:55,GTERI,22,180.0,
2025-06-23 09:47:55,GTERI,22,180.0,
2025-06-23 09:50:55,GTERI,22,180.0,
2025-06-23 09:53:55,GTERI,22,180.0,
2025-06-23 09:56:55,GTERI,22,180.0,
2025-06-23 09:59:55,GTERI,22,180.0,
2025-06-23 10:02:55,GTERI,22,180.0,
2025-06-23 10:05:55,GTERI,22,180.0,
2025-06-23 10:08:55,GTERI,22,180.0,
2025-06-23 10:11:55,GTERI,22,180.0,
2025-06-23 10:14:55,GTERI,22,180.0,
2025-06-23 10:17:55,GTERI,22,180.0,
2025-06-23 10:20:55,GTERI,22,180.0,
2025-06-23 10:23:55,GTERI,22,180.0,
2025-06-23 10:26:55,GTERI,22,180.0,
2025-06-23 10:29:55,GTERI,22,180.0,
2025-06-23 10:32:55,GTERI,22,180.0,
2025-06-23 10:35:55,GTERI,22,180.0,
2025-06-23 10:38:55,GTERI,22,180.0,
2025-06-23 10:41:55,GTERI,22,180.0,
2025-06-23 10:44:37,GTIGF,,,
2025-06-23 10:44:38,GTERI,12,,1.0
2025-06-23 10:47:48,GTIGN,,,
2025-06-23 10:47:52,GTERI,22,4.0,
2025-06-23 10:49:32,GTERI,12,,294.0
2025-06-23 10:49:32,GTIGF,,,
2025-06-23 11:49:27,GTERI,11,,3595.0
2025-06-23 11:50:19,GTIGN,,,
2025-06-23 11:50:30,GTERI,22,11.0,
2025-06-23 11:52:32,GTIGF,,,
2025-06-23 11:52:32,GTERI,12,,0.0
2025-06-23 12:02:23,GTIGN,,,
2025-06-23 12:02:32,GTERI,22,9.0,
2025-06-23 12:03:04,GTIGF,,,
2025-06-23 12:03:04,GTERI,12,,0.0
2025-06-23 12:03:12,GTIGN,,,
2025-06-23 12:03:16,GTERI,22,4.0,
2025-06-23 12:06:12,GTIGF,,,
2025-06-23 12:06:12,GTERI,12,,0.0
2025-06-23 12:38:31,GTIGN,,,
2025-06-23 12:38:39,GTERI,22,8.0,
2025-06-23 12:41:38,GTERI,22,179.0,
2025-06-23 12:44:37,GTERI,12,,2305.0
2025-06-23 12:44:37,GTIGF,,,
2025-06-23 12:44:37,GTERI,12,,0.0
2025-06-23 13:01:02,GTIGN,,,
2025-06-23 13:01:10,GTERI,22,8.0,
2025-06-23 13:02:31,GTIGF,,,
2025-06-23 13:02:31,GTIGN,,,
2025-06-23 13:02:33,GTIGF,,,
2025-06-23 13:02:33,GTIGN,,,
2025-06-23 13:02:37,GTERI,22,4.0,
2025-06-23 13:05:42,GTERI,22,185.0,
2025-06-23 13:08:42,GTERI,22,180.0,
2025-06-23 13:11:42,GTERI,22,180.0,
2025-06-23 13:14:42,GTERI,22,180.0,
2025-06-23 13:17:42,GTERI,22,180.0,
2025-06-23 13:20:42,GTERI,22,180.0,
2025-06-23 13:23:42,GTERI,22,180.0,
2025-06-23 13:26:42,GTERI,22,180.0,
2025-06-23 13:29:42,GTERI,22,180.0,
2025-06-23 13:32:42,GTERI,22,180.0,
2025-06-23 13:35:42,GTERI,22,180.0,
2025-06-23 13:38:42,GTERI,22,180.0,
2025-06-23 13:41:42,GTERI,22,180.0,
2025-06-23 13:44:42,GTERI,22,180.0,
2025-06-23 13:47:42,GTERI,22,180.0,
2025-06-23 13:50:42,GTERI,22,180.0,
2025-06-23 13:53:42,GTERI,22,180.0,
2025-06-23 13:56:42,GTERI,22,180.0,
2025-06-23 13:57:14,GTIGF,,,
2025-06-23 13:57:15,GTERI,12,,1.0
2025-06-23 13:59:26,GTIGN,,,
2025-06-23 13:59:30,GTERI,22,4.0,
2025-06-23 14:00:07,GTIGF,,,
2025-06-23 14:00:07,GTERI,12,,0.0
2025-06-23 14:18:06,GTIGN,,,
2025-06-23 14:18:14,GTERI,22,8.0,
2025-06-23 14:21:13,GTERI,22,179.0,
2025-06-23 14:22:38,GTIGF,,,
2025-06-23 14:22:39,GTERI,12,,1.0
2025-06-23 14:27:03,GTIGN,,,
2025-06-23 14:27:07,GTERI,22,4.0,
2025-06-23 14:27:56,GTIGF,,,
2025-06-23 14:27:56,GTERI,12,,0.0
2025-06-23 14:33:43,GTIGN,,,
2025-06-23 14:33:50,GTERI,22,7.0,
2025-06-23 14:33:52,GTIGF,,,
2025-06-23 14:33:52,GTERI,12,,0.0
2025-06-23 14:35:20,GTIGN,,,
2025-06-23 14:35:24,GTERI,22,4.0,
2025-06-23 14:36:47,GTIGF,,,
2025-06-23 14:36:47,GTERI,12,,0.0
2025-06-23 14:43:48,GTIGN,,,
2025-06-23 14:43:55,GTERI,22,7.0,
2025-06-23 14:46:53,GTERI,22,178.0,
2025-06-23 14:49:53,GTERI,22,180.0,
2025-06-23 14:52:53,GTERI,22,180.0,
2025-06-23 14:55:53,GTERI,22,180.0,
2025-06-23 14:58:53,GTERI,22,180.0,
2025-06-23 15:01:53,GTERI,22,180.0,
2025-06-23 15:04:53,GTERI,22,180.0,
2025-06-23 15:07:53,GTERI,22,180.0,
2025-06-23 15:10:53,GTERI,22,180.0,
2025-06-23 15:13:53,GTERI,22,180.0,
2025-06-23 15:16:54,GTERI,22,181.0,
2025-06-23 15:19:54,GTERI,22,180.0,
2025-06-23 15:20:57,GTIGF,,,
2025-06-23 15:20:57,GTERI,12,,0.0
2025-06-23 15:25:14,GTIGN,,,
2025-06-23 15:25:18,GTERI,22,4.0,
2025-06-23 15:25:51,GTIGF,,,
2025-06-23 15:25:52,GTERI,12,,1.0
2025-06-23 16:25:46,GTERI,11,,3594.0
2025-06-23 17:25:46,GTERI,11,,3600.0
2025-06-23 18:25:46,GTERI,11,,3600.0
2025-06-23 19:25:46,GTERI,11,,3600.0
2025-06-23 20:25:46,GTERI,11,,3600.0
2025-06-23 21:08:51,GTIGN,,,
2025-06-23 21:09:29,GTERI,22,38.0,
2025-06-23 21:11:57,GTERI,22,148.0,
2025-06-23 21:14:57,GTERI,22,180.0,
2025-06-23 21:17:57,GTERI,22,180.0,
2025-06-23 21:20:57,GTERI,22,180.0,
2025-06-23 21:22:42,GTIGF,,,
2025-06-23 21:22:42,GTERI,12,,0.0
2025-06-23 21:28:08,GTIGN,,,
2025-06-23 21:28:16,GTERI,22,8.0,
2025-06-23 21:31:13,GTERI,22,177.0,
2025-06-23 21:34:13,GTERI,22,180.0,
2025-06-23 21:36:00,GTIGF,,,
2025-06-23 21:36:00,GTERI,12,,0.0
2025-06-23 22:35:55,GTERI,11,,3595.0
2025-06-23 23:35:55,GTERI,11,,3600.0
2025-06-24 00:35:55,GTERI,11,,3600.0
2025-06-24 01:35:55,GTERI,11,,3600.0
2025-06-24 02:35:55,GTERI,11,,3600.0
2025-06-24 03:35:55,GTERI,11,,3600.0
2025-06-24 03:38:29,GTIGN,,,
2025-06-24 03:38:38,GTERI,22,9.0,
2025-06-24 03:38:51,GTIGF,,,
2025-06-24 03:38:51,GTERI,12,,0.0
2025-06-24 03:38:51,GTIGN,,,
2025-06-24 03:38:56,GTERI,22,5.0,
2025-06-24 03:41:57,GTERI,22,181.0,
2025-06-24 03:44:57,GTERI,22,180.0,
2025-06-24 03:47:57,GTERI,22,180.0,
2025-06-24 03:50:57,GTERI,22,180.0,
2025-06-24 03:52:09,GTIGF,,,
2025-06-24 03:52:10,GTERI,12,,1.0
2025-06-24 04:12:04,GTIGN,,,
2025-06-24 04:12:12,GTERI,22,8.0,
2025-06-24 04:15:10,GTERI,22,178.0,
2025-06-24 04:18:10,GTERI,22,180.0,
2025-06-24 04:21:10,GTERI,22,180.0,
2025-06-24 04:22:02,GTERI,12,,1792.0
2025-06-24 04:22:02,GTIGF,,,
2025-06-24 04:25:58,GTIGN,,,
2025-06-24 04:26:03,GTERI,22,5.0,
2025-06-24 04:29:03,GTERI,22,180.0,
2025-06-24 04:30:17,GTIGF,,,
2025-06-24 04:30:17,GTERI,12,,0.0
2025-06-24 04:34:44,GTIGN,,,
2025-06-24 04:34:48,GTERI,22,4.0,
2025-06-24 04:37:49,GTIGF,,,
2025-06-24 04:37:49,GTERI,12,,0.0
2025-06-24 04:42:34,GTIGN,,,
2025-06-24 04:42:39,GTERI,22,5.0,
2025-06-24 04:45:40,GTERI,22,181.0,
2025-06-24 04:48:40,GTERI,22,180.0,
2025-06-24 04:51:39,GTERI,12,,830.0
2025-06-24 04:51:39,GTIGF,,,
2025-06-24 04:51:40,GTERI,12,,1.0
2025-06-24 04:55:49,GTIGN,,,
2025-06-24 04:55:53,GTERI,22,4.0,
2025-06-24 04:58:55,GTERI,22,182.0,
2025-06-24 05:01:55,GTERI,22,180.0,
2025-06-24 05:02:28,GTIGF,,,
2025-06-24 05:02:29,GTERI,12,,1.0
2025-06-24 05:16:33,GTIGN,,,
2025-06-24 05:16:42,GTERI,22,9.0,
2025-06-24 05:17:13,GTIGF,,,
2025-06-24 05:17:13,GTERI,12,,0.0
2025-06-24 05:34:13,GTIGN,,,
2025-06-24 05:34:20,GTERI,22,7.0,
2025-06-24 05:34:54,GTERI,12,,1061.0
2025-06-24 05:34:54,GTIGF,,,
2025-06-24 05:37:04,GTIGN,,,
2025-06-24 05:37:09,GTERI,22,5.0,
2025-06-24 05:40:10,GTERI,22,181.0,
2025-06-24 05:43:10,GTERI,22,180.0,
2025-06-24 05:46:10,GTERI,22,180.0,
2025-06-24 05:48:27,GTIGF,,,
2025-06-24 05:48:28,GTERI,12,,1.0
2025-06-24 05:53:14,GTIGN,,,
2025-06-24 05:53:18,GTERI,22,4.0,
2025-06-24 05:56:23,GTERI,22,185.0,
2025-06-24 05:59:23,GTERI,22,180.0,
2025-06-24 06:00:45,GTIGF,,,
2025-06-24 06:00:46,GTERI,12,,1.0
2025-06-24 07:00:40,GTERI,11,,3594.0
2025-06-24 07:59:12,GTIGN,,,
2025-06-24 07:59:20,GTERI,22,8.0,
2025-06-24 07:59:28,GTIGF,,,
2025-06-24 07:59:29,GTERI,12,,1.0
2025-06-24 08:05:25,GTIGN,,,
2025-06-24 08:05:34,GTERI,22,9.0,
2025-06-24 08:08:34,GTERI,22,180.0,
2025-06-24 08:10:33,GTIGF,,,
2025-06-24 08:10:34,GTERI,12,,1.0
2025-06-24 08:13:07,GTIGN,,,
2025-06-24 08:13:11,GTERI,22,4.0,
2025-06-24 08:16:14,GTERI,22,183.0,
2025-06-24 08:19:14,GTERI,22,180.0,
2025-06-24 08:22:14,GTERI,22,180.0,
2025-06-24 08:25:14,GTERI,22,180.0,
2025-06-24 08:28:14,GTERI,22,180.0,
2025-06-24 08:31:14,GTERI,22,180.0,
2025-06-24 08:34:14,GTERI,22,180.0,
2025-06-24 08:37:14,GTERI,22,180.0,
2025-06-24 08:40:14,GTERI,22,180.0,
2025-06-24 08:43:14,GTERI,22,180.0,
2025-06-24 08:46:14,GTERI,22,180.0,
2025-06-24 08:49:14,GTERI,22,180.0,
2025-06-24 08:52:14,GTERI,22,180.0,
2025-06-24 08:55:14,GTERI,22,180.0,
2025-06-24 08:58:14,GTERI,22,180.0,
2025-06-24 09:01:14,GTERI,22,180.0,
2025-06-24 09:04:14,GTERI,22,180.0,
2025-06-24 09:07:14,GTERI,22,180.0,
2025-06-24 09:10:14,GTERI,22,180.0,
2025-06-24 09:13:14,GTERI,22,180.0,
2025-06-24 09:16:14,GTERI,22,180.0,
2025-06-24 09:19:14,GTERI,22,180.0,
2025-06-24 09:22:14,GTERI,22,180.0,
2025-06-24 09:25:14,GTERI,22,180.0,
2025-06-24 09:28:14,GTERI,22,180.0,
2025-06-24 09:31:14,GTERI,22,180.0,
2025-06-24 09:34:14,GTERI,22,180.0,
2025-06-24 09:37:14,GTERI,22,180.0,
2025-06-24 09:40:14,GTERI,22,180.0,
2025-06-24 09:43:14,GTERI,22,180.0,
2025-06-24 09:46:14,GTERI,22,180.0,
2025-06-24 09:49:14,GTERI,22,180.0,
2025-06-24 09:52:14,GTERI,22,180.0,
2025-06-24 09:55:14,GTERI,22,180.0,
2025-06-24 09:58:14,GTERI,22,180.0,
2025-06-24 10:01:14,GTERI,22,180.0,
2025-06-24 10:04:14,GTERI,22,180.0,
2025-06-24 10:07:14,GTERI,22,180.0,
2025-06-24 10:10:14,GTERI,22,180.0,
2025-06-24 10:13:14,GTERI,22,180.0,
2025-06-24 10:16:14,GTERI,22,180.0,
2025-06-24 10:17:14,GTERI,12,,7600.0
2025-06-24 10:17:14,GTIGF,,,
2025-06-24 10:17:53,GTIGN,,,
2025-06-24 10:17:58,GTERI,22,5.0,
2025-06-24 10:20:51,GTIGF,,,
2025-06-24 10:20:52,GTERI,12,,1.0
2025-06-24 10:32:41,GTIGN,,,
2025-06-24 10:32:49,GTERI,22,8.0,
2025-06-24 10:35:46,GTERI,12,,894.0
2025-06-24 10:35:47,GTIGF,,,
2025-06-24 10:35:47,GTERI,12,,0.0
2025-06-24 10:39:02,GTIGN,,,
2025-06-24 10:39:07,GTERI,22,5.0,
2025-06-24 10:42:08,GTERI,22,181.0,
2025-06-24 10:45:08,GTERI,22,180.0,
2025-06-24 10:48:08,GTERI,22,180.0,
2025-06-24 10:48:25,GTIGF,,,
2025-06-24 10:48:25,GTERI,12,,0.0
2025-06-24 11:05:56,GTIGN,,,
2025-06-24 11:06:09,GTERI,22,13.0,
2025-06-24 11:07:14,GTIGF,,,
2025-06-24 11:07:15,GTERI,12,,1.0
2025-06-24 11:11:47,GTIGN,,,
2025-06-24 11:11:52,GTERI,22,5.0,
2025-06-24 11:14:55,GTERI,22,183.0,
2025-06-24 11:17:55,GTERI,22,180.0,
2025-06-24 11:19:24,GTIGF,,,
2025-06-24 11:19:25,GTERI,12,,1.0
2025-06-24 11:22:06,GTIGN,,,
2025-06-24 11:22:11,GTERI,22,5.0,
2025-06-24 11:23:43,GTIGF,,,
2025-06-24 11:23:44,GTERI,12,,1.0
2025-06-24 11:24:52,GTIGN,,,
2025-06-24 11:24:56,GTERI,22,4.0,
2025-06-24 11:27:59,GTERI,22,183.0,
2025-06-24 11:30:59,GTERI,22,180.0,
2025-06-24 11:33:59,GTERI,22,180.0,
2025-06-24 11:36:59,GTERI,22,180.0,
2025-06-24 11:39:59,GTERI,22,180.0,
2025-06-24 11:42:59,GTERI,22,180.0,
2025-06-24 11:45:59,GTERI,22,180.0,
2025-06-24 11:48:59,GTERI,22,180.0,
2025-06-24 11:51:59,GTERI,22,180.0,
2025-06-24 11:54:59,GTERI,22,180.0,
2025-06-24 11:55:28,GTIGF,,,
2025-06-24 11:55:29,GTERI,12,,1.0
2025-06-24 12:26:16,GTIGN,,,
2025-06-24 12:26:24,GTERI,22,8.0,
2025-06-24 12:29:24,GTERI,22,180.0,
2025-06-24 12:32:24,GTERI,22,180.0,
2025-06-24 12:35:24,GTERI,22,180.0,
2025-06-24 12:38:24,GTERI,22,180.0,
2025-06-24 12:41:24,GTERI,22,180.0,
2025-06-24 12:44:26,GTERI,22,182.0,
2025-06-24 12:47:26,GTERI,22,180.0,
2025-06-24 12:50:26,GTERI,22,180.0,
2025-06-24 12:53:26,GTERI,22,180.0,
2025-06-24 12:56:26,GTERI,22,180.0,
2025-06-24 12:59:26,GTERI,22,180.0,
2025-06-24 13:02:26,GTERI,22,180.0,
2025-06-24 13:05:26,GTERI,22,180.0,
2025-06-24 13:08:26,GTERI,22,180.0,
2025-06-24 13:11:27,GTERI,22,181.0,
2025-06-24 13:14:27,GTERI,22,180.0,
2025-06-24 13:17:26,GTERI,22,179.0,
2025-06-24 13:20:26,GTERI,22,180.0,
2025-06-24 13:23:26,GTERI,22,180.0,
2025-06-24 13:26:26,GTERI,22,180.0,
2025-06-24 13:29:26,GTERI,22,180.0,
2025-06-24 13:32:26,GTERI,22,180.0,
2025-06-24 13:35:26,GTERI,22,180.0,
2025-06-24 13:38:26,GTERI,22,180.0,
2025-06-24 13:41:27,GTERI,22,181.0,
2025-06-24 13:44:26,GTERI,22,179.0,
2025-06-24 13:47:26,GTERI,22,180.0,
2025-06-24 13:50:26,GTERI,22,180.0,
2025-06-24 13:52:54,GTIGF,,,
2025-06-24 13:52:54,GTERI,12,,0.0
2025-06-24 14:43:10,GTIGN,,,
2025-06-24 14:43:21,GTERI,22,11.0,
2025-06-24 14:46:19,GTERI,22,178.0,
2025-06-24 14:49:20,GTERI,22,181.0,
2025-06-24 14:52:19,GTERI,22,179.0,
2025-06-24 14:55:19,GTERI,22,180.0,
2025-06-24 14:58:20,GTERI,22,181.0,
2025-06-24 15:01:19,GTERI,22,179.0,
2025-06-24 15:04:21,GTERI,22,182.0,
2025-06-24 15:07:21,GTERI,22,180.0,
2025-06-24 15:10:21,GTERI,22,180.0,
2025-06-24 15:13:21,GTERI,22,180.0,
2025-06-24 15:16:21,GTERI,22,180.0,
2025-06-24 15:19:21,GTERI,22,180.0,
2025-06-24 15:22:23,GTERI,22,182.0,
2025-06-24 15:25:23,GTERI,22,180.0,
2025-06-24 15:28:23,GTERI,22,180.0,
2025-06-24 15:31:23,GTERI,22,180.0,
2025-06-24 15:32:50,GTIGF,,,
2025-06-24 15:32:51,GTERI,12,,1.0
2025-06-24 15:47:34,GTIGN,,,
2025-06-24 15:47:42,GTERI,22,8.0,
2025-06-24 15:49:13,GTIGF,,,
2025-06-24 15:49:14,GTERI,12,,1.0
2025-06-24 16:04:41,GTIGN,,,
2025-06-24 16:04:49,GTERI,22,8.0,
2025-06-24 16:07:49,GTERI,22,180.0,
2025-06-24 16:10:49,GTERI,22,180.0,
2025-06-24 16:11:22,GTIGF,,,
2025-06-24 16:11:22,GTERI,12,,0.0
2025-06-24 17:11:17,GTERI,11,,3595.0
2025-06-24 18:11:17,GTERI,11,,3600.0
2025-06-24 18:25:39,GTIGN,,,
2025-06-24 18:25:48,GTERI,22,9.0,
2025-06-24 18:26:00,GTIGF,,,
2025-06-24 18:26:00,GTIGN,,,
2025-06-24 18:26:05,GTERI,22,5.0,
2025-06-24 18:29:06,GTERI,22,181.0,
2025-06-24 18:32:06,GTERI,22,180.0,
2025-06-24 18:35:06,GTERI,22,180.0,
2025-06-24 18:35:32,GTIGF,,,
2025-06-24 18:35:33,GTIGN,,,
2025-06-24 18:35:37,GTERI,22,4.0,
2025-06-24 18:35:49,GTIGF,,,
2025-06-24 18:35:49,GTERI,12,,0.0
2025-06-24 18:40:14,GTIGN,,,
2025-06-24 18:40:18,GTERI,22,4.0,
2025-06-24 18:43:21,GTERI,22,183.0,
2025-06-24 18:46:21,GTERI,22,180.0,
2025-06-24 18:49:21,GTERI,22,180.0,
2025-06-24 18:52:21,GTERI,22,180.0,
2025-06-24 18:55:21,GTERI,22,180.0,
2025-06-24 18:58:21,GTERI,22,180.0,
2025-06-24 19:01:21,GTERI,22,180.0,
2025-06-24 19:04:22,GTERI,22,181.0,
2025-06-24 19:07:22,GTERI,22,180.0,
2025-06-24 19:10:22,GTERI,22,180.0,
2025-06-24 19:13:22,GTERI,22,180.0,
2025-06-24 19:16:22,GTERI,22,180.0,
2025-06-24 19:19:22,GTERI,22,180.0,
2025-06-24 19:22:22,GTERI,22,180.0,
2025-06-24 19:25:22,GTERI,22,180.0,
2025-06-24 19:28:22,GTERI,22,180.0,
2025-06-24 19:31:22,GTERI,22,180.0,
2025-06-24 19:32:04,GTIGF,,,
2025-06-24 19:32:04,GTERI,12,,0.0
2025-06-24 20:31:59,GTERI,11,,3595.0
2025-06-24 21:31:59,GTERI,11,,3600.0
2025-06-24 22:31:59,GTERI,11,,3600.0
2025-06-24 23:31:59,GTERI,11,,3600.0
2025-06-25 00:31:59,GTERI,11,,3600.0
2025-06-25 01:31:59,GTERI,11,,3600.0
2025-06-25 02:31:59,GTERI,11,,3600.0
2025-06-25 03:31:59,GTERI,11,,3600.0
2025-06-25 04:31:59,GTERI,11,,3600.0
2025-06-25 05:31:59,GTERI,11,,3600.0
2025-06-25 06:31:59,GTERI,11,,3600.0
2025-06-25 07:31:59,GTERI,11,,3600.0
2025-06-25 08:31:59,GTERI,11,,3600.0
2025-06-25 09:31:59,GTERI,11,,3600.0
2025-06-25 10:31:59,GTERI,11,,3600.0
2025-06-25 11:31:59,GTERI,11,,3600.0
2025-06-25 11:32:26,GTIGN,,,
2025-06-25 11:32:30,GTIGF,,,
2025-06-25 11:32:32,GTIGN,,,
2025-06-25 11:32:35,GTIGF,,,
2025-06-25 11:32:35,GTIGN,,,
2025-06-25 11:32:39,GTERI,22,4.0,
2025-06-25 11:32:45,GTIGF,,,
2025-06-25 11:32:45,GTIGN,,,
2025-06-25 11:32:50,GTERI,22,5.0,
2025-06-25 11:32:51,GTIGF,,,
2025-06-25 11:32:52,GTIGN,,,
2025-06-25 11:32:53,GTIGF,,,
2025-06-25 11:32:55,GTIGN,,,
2025-06-25 11:32:59,GTERI,22,4.0,
2025-06-25 11:33:06,GTIGF,,,
2025-06-25 11:33:06,GTERI,12,,0.0
2025-06-25 11:33:07,GTIGN,,,
2025-06-25 11:33:11,GTERI,22,4.0,
2025-06-25 11:33:13,GTIGN,,,
2025-06-25 11:33:13,GTIGF,,,
2025-06-25 11:33:14,GTIGF,,,
2025-06-25 11:33:38,GTIGN,,,
2025-06-25 11:33:39,GTIGF,,,
2025-06-25 11:33:40,GTIGN,,,
2025-06-25 11:33:44,GTERI,12,,5.0
2025-06-25 11:33:44,GTIGF,,,
2025-06-25 11:33:45,GTIGN,,,
2025-06-25 11:33:50,GTERI,22,5.0,
2025-06-25 11:35:46,GTIGF,,,
2025-06-25 11:35:46,GTERI,12,,0.0
2025-06-25 11:35:48,GTIGN,,,
2025-06-25 11:35:49,GTIGF,,,
2025-06-25 11:35:54,GTIGN,,,
2025-06-25 11:35:54,GTIGF,,,
2025-06-25 12:35:41,GTERI,11,,3587.0
2025-06-25 13:35:41,GTERI,11,,3600.0
2025-06-25 14:35:41,GTERI,11,,3600.0
2025-06-25 15:35:41,GTERI,11,,3600.0
2025-06-25 16:35:41,GTERI,11,,3600.0
2025-06-25 17:15:04,GTIGN,,,
2025-06-25 17:15:36,GTERI,22,32.0,
2025-06-25 17:16:43,GTIGF,,,
2025-06-25 17:16:43,GTERI,12,,0.0
2025-06-25 17:16:44,GTIGN,,,
2025-06-25 17:16:47,GTERI,22,3.0,
2025-06-25 17:17:06,GTIGF,,,
2025-06-25 17:17:07,GTERI,12,,1.0
2025-06-25 18:17:01,GTERI,11,,3594.0
2025-06-25 19:17:01,GTERI,11,,3600.0
2025-06-25 20:17:01,GTERI,11,,3600.0
2025-06-25 21:17:01,GTERI,11,,3600.0
2025-06-25 22:17:01,GTERI,11,,3600.0
2025-06-25 23:17:01,GTERI,11,,3600.0
2025-06-26 00:17:01,GTERI,11,,3600.0
2025-06-26 01:17:01,GTERI,11,,3600.0
2025-06-26 02:17:01,GTERI,11,,3600.0
2025-06-26 03:17:01,GTERI,11,,3600.0
2025-06-26 04:17:01,GTERI,11,,3600.0
2025-06-26 05:17:01,GTERI,11,,3600.0
2025-06-26 06:02:54,GTIGN,,,
2025-06-26 06:04:20,GTERI,22,86.0,
2025-06-26 06:06:02,GTERI,22,102.0,
2025-06-26 06:09:02,GTERI,22,180.0,
2025-06-26 06:12:02,GTERI,22,180.0,
2025-06-26 06:15:02,GTERI,22,180.0,
2025-06-26 06:18:02,GTERI,22,180.0,
2025-06-26 06:21:02,GTERI,22,180.0,
2025-06-26 06:24:02,GTERI,22,180.0,
2025-06-26 06:27:02,GTERI,22,180.0,
2025-06-26 06:30:02,GTERI,22,180.0,
2025-06-26 06:33:02,GTERI,22,180.0,
2025-06-26 06:36:03,GTERI,22,181.0,
2025-06-26 06:39:03,GTERI,22,180.0,
2025-06-26 06:42:03,GTERI,22,180.0,
2025-06-26 06:45:03,GTERI,22,180.0,
2025-06-26 06:48:03,GTERI,22,180.0,
2025-06-26 06:51:03,GTERI,22,180.0,
2025-06-26 06:54:03,GTERI,22,180.0,
2025-06-26 06:57:03,GTERI,22,180.0,
2025-06-26 07:00:03,GTERI,22,180.0,
2025-06-26 07:01:47,GTIGF,,,
2025-06-26 07:01:47,GTERI,12,,0.0
2025-06-26 07:40:45,GTIGN,,,
2025-06-26 07:40:53,GTERI,22,8.0,
2025-06-26 07:43:53,GTERI,22,180.0,
2025-06-26 07:46:53,GTERI,22,180.0,
2025-06-26 07:49:53,GTERI,22,180.0,
2025-06-26 07:52:53,GTERI,22,180.0,
2025-06-26 07:53:17,GTIGF,,,
2025-06-26 07:53:17,GTERI,12,,0.0
2025-06-26 08:53:12,GTERI,11,,3595.0
2025-06-26 09:53:12,GTERI,11,,3600.0
2025-06-26 10:53:01,GTIGN,,,
2025-06-26 10:53:09,GTERI,22,8.0,
2025-06-26 10:56:08,GTERI,22,179.0,
2025-06-26 10:59:08,GTERI,22,180.0,
2025-06-26 11:02:08,GTERI,22,180.0,
2025-06-26 11:05:08,GTERI,22,180.0,
2025-06-26 11:08:08,GTERI,22,180.0,
2025-06-26 11:11:08,GTERI,22,180.0,
2025-06-26 11:14:08,GTERI,22,180.0,
2025-06-26 11:17:08,GTERI,22,180.0,
2025-06-26 11:20:08,GTERI,22,180.0,
2025-06-26 11:23:08,GTERI,22,180.0,
2025-06-26 11:26:08,GTERI,22,180.0,
2025-06-26 11:29:08,GTERI,22,180.0,
2025-06-26 11:32:08,GTERI,22,180.0,
2025-06-26 11:35:08,GTERI,22,180.0,
2025-06-26 11:37:46,GTIGF,,,
2025-06-26 11:37:46,GTERI,12,,0.0
2025-06-26 11:47:17,GTIGN,,,
2025-06-26 11:47:24,GTERI,22,7.0,
2025-06-26 11:49:01,GTIGF,,,
2025-06-26 11:49:01,GTERI,12,,0.0
2025-06-26 12:02:46,GTIGN,,,
2025-06-26 12:02:55,GTERI,22,9.0,
2025-06-26 12:02:58,GTIGF,,,
2025-06-26 12:02:59,GTIGN,,,
2025-06-26 12:03:03,GTERI,22,4.0,
2025-06-26 12:04:47,GTIGF,,,
2025-06-26 12:04:48,GTERI,12,,1.0
2025-06-26 13:04:42,GTERI,11,,3594.0
2025-06-26 14:04:42,GTERI,11,,3600.0
2025-06-26 14:53:25,GTIGN,,,
2025-06-26 14:53:39,GTERI,22,14.0,
2025-06-26 14:56:33,GTERI,22,174.0,
2025-06-26 14:59:33,GTERI,22,180.0,
2025-06-26 15:02:33,GTERI,22,180.0,
2025-06-26 15:05:33,GTERI,22,180.0,
2025-06-26 15:08:33,GTERI,22,180.0,
2025-06-26 15:11:33,GTERI,22,180.0,
2025-06-26 15:14:33,GTERI,22,180.0,
2025-06-26 15:17:33,GTERI,22,180.0,
2025-06-26 15:20:33,GTERI,22,180.0,
2025-06-26 15:23:33,GTERI,22,180.0,
2025-06-26 15:26:33,GTERI,22,180.0,
2025-06-26 15:27:49,GTIGF,,,
2025-06-26 15:27:49,GTERI,12,,0.0
2025-06-26 15:35:33,GTIGN,,,
2025-06-26 15:35:41,GTERI,22,8.0,
2025-06-26 15:38:41,GTERI,22,180.0,
2025-06-26 15:41:41,GTERI,22,180.0,
2025-06-26 15:44:41,GTERI,22,180.0,
2025-06-26 15:45:33,GTIGF,,,
2025-06-26 15:45:33,GTERI,12,,0.0
2025-06-26 16:45:28,GTERI,11,,3595.0
2025-06-26 16:46:07,GTIGN,,,
2025-06-26 16:46:16,GTERI,22,9.0,
2025-06-26 16:49:14,GTERI,22,178.0,
2025-06-26 16:52:14,GTERI,22,180.0,
2025-06-26 16:55:14,GTERI,22,180.0,
2025-06-26 16:58:14,GTERI,22,180.0,
2025-06-26 16:58:14,GTERI,22,0.0,
2025-06-26 17:01:14,GTERI,22,180.0,
2025-06-26 17:04:14,GTERI,22,180.0,
2025-06-26 17:07:14,GTERI,22,180.0,
2025-06-26 17:10:14,GTERI,22,180.0,
