linha,Hodômetro_anterior,Hodômetro_atual,data_anterior,data_atual,sequencia_anterior,sequencia_atual,tipo_mensagem_anterior,tipo_mensagem_atual,tipo_problema,Diferenca
14245,1411.3,1411.3,2025-06-26 22:16:41,2025-06-26 23:16:41,16301.0,16332.0,GTERI,GTERI,ok,0.0
14276,1411.3,1411.3,2025-06-26 23:16:41,2025-06-27 00:16:41,16332.0,16363.0,GTERI,GTERI,ok,0.0
14307,1411.3,1411.3,2025-06-27 00:16:41,2025-06-27 01:16:41,16363.0,16394.0,GTERI,GTERI,ok,0.0
14331,1411.3,1411.3,2025-06-27 01:16:41,2025-06-27 02:01:35,16394.0,16418.0,GTERI,GTPDP,ok,0.0
14339,1411.3,1411.3,2025-06-27 02:01:35,2025-06-27 02:16:41,16418.0,16426.0,GTPDP,GTERI,ok,0.0
14341,1411.3,1411.3,2025-06-27 02:16:41,2025-06-27 02:19:06,16426.0,16428.0,GTERI,GTPDP,ok,0.0
14361,1411.3,1411.3,2025-06-27 02:19:06,2025-06-27 02:58:38,16428.0,16448.0,GTPDP,GTPDP,ok,0.0
14368,1411.3,1411.3,2025-06-27 02:58:38,2025-06-27 03:13:29,16448.0,16455.0,GTPDP,GTPDP,ok,0.0
14370,1411.3,1411.3,2025-06-27 03:13:29,2025-06-27 03:16:41,16455.0,16457.0,GTPDP,GTERI,ok,0.0
14394,1411.3,1411.3,2025-06-27 03:16:41,2025-06-27 04:02:02,16457.0,16480.0,GTERI,GTPDP,ok,0.0
14396,1411.3,1411.3,2025-06-27 04:02:02,2025-06-27 04:06:14,16480.0,16484.0,GTPDP,GTPDP,ok,0.0
14401,1411.3,1411.3,2025-06-27 04:06:14,2025-06-27 04:15:44,16484.0,16489.0,GTPDP,GTPDP,ok,0.0
14402,1411.3,1411.3,2025-06-27 04:15:44,2025-06-27 04:16:41,16489.0,16490.0,GTPDP,GTERI,ok,0.0
14404,1411.3,1411.3,2025-06-27 04:16:41,2025-06-27 04:19:14,16490.0,16492.0,GTERI,GTPDP,ok,0.0
14433,1411.3,1411.3,2025-06-27 04:19:14,2025-06-27 05:16:41,16492.0,16521.0,GTPDP,GTERI,ok,0.0
14435,1411.3,1411.3,2025-06-27 05:16:41,2025-06-27 05:18:47,16521.0,16523.0,GTERI,GTPDP,ok,0.0
14437,1411.3,1411.3,2025-06-27 05:18:47,2025-06-27 05:22:17,16523.0,16525.0,GTPDP,GTPDP,ok,0.0
14439,1411.3,1411.3,2025-06-27 05:22:17,2025-06-27 05:25:47,16525.0,16527.0,GTPDP,GTPDP,ok,0.0
14441,1411.3,1411.3,2025-06-27 05:25:47,2025-06-27 05:29:18,16527.0,16529.0,GTPDP,GTPDP,ok,0.0
14443,1411.3,1411.3,2025-06-27 05:29:18,2025-06-27 05:32:48,16529.0,16531.0,GTPDP,GTPDP,ok,0.0
14457,1411.3,1411.3,2025-06-27 05:32:48,2025-06-27 06:00:19,16531.0,16545.0,GTPDP,GTPDP,ok,0.0
14467,1411.3,1411.3,2025-06-27 06:00:19,2025-06-27 06:16:41,16545.0,16553.0,GTPDP,GTERI,ok,0.0
14466,1411.3,1411.3,2025-06-27 06:16:41,2025-06-27 06:18:52,16553.0,16555.0,GTERI,GTPDP,ok,0.0
14469,1411.3,1411.3,2025-06-27 06:18:52,2025-06-27 06:22:22,16555.0,16557.0,GTPDP,GTPDP,ok,0.0
14482,1411.3,1411.3,2025-06-27 06:22:22,2025-06-27 06:47:53,16557.0,16570.0,GTPDP,GTPDP,ok,0.0
14485,1411.3,1411.3,2025-06-27 06:47:53,2025-06-27 06:53:23,16570.0,16573.0,GTPDP,GTPDP,ok,0.0
14496,1411.3,1411.3,2025-06-27 06:53:23,2025-06-27 07:16:41,16573.0,16585.0,GTPDP,GTERI,ok,0.0
14501,1411.3,1411.3,2025-06-27 07:16:41,2025-06-27 07:25:06,16585.0,16590.0,GTERI,GTPDP,ok,0.0
14504,1411.3,1411.3,2025-06-27 07:25:06,2025-06-27 07:30:36,16590.0,16593.0,GTPDP,GTPDP,ok,0.0
14506,1411.3,1411.3,2025-06-27 07:30:36,2025-06-27 07:34:06,16593.0,16595.0,GTPDP,GTPDP,ok,0.0
14508,1411.3,1411.3,2025-06-27 07:34:06,2025-06-27 07:40:15,16595.0,16597.0,GTPDP,GTIGN,ok,0.0
14509,1411.3,1411.3,2025-06-27 07:40:15,2025-06-27 07:40:15,16597.0,16598.0,GTIGN,GTSTT,ok,0.0
14510,1411.3,1411.3,2025-06-27 07:40:15,2025-06-27 07:40:23,16598.0,16599.0,GTSTT,GTERI,ok,0.0
14511,1411.3,1411.3,2025-06-27 07:40:23,2025-06-27 07:40:23,16599.0,16600.0,GTERI,GTIGL,ok,0.0
14512,1411.3,1411.3,2025-06-27 07:40:23,2025-06-27 07:41:22,16600.0,16601.0,GTIGL,GTERI,ok,0.0
14513,1411.3,1411.3,2025-06-27 07:41:22,2025-06-27 07:41:24,16601.0,16602.0,GTERI,GTERI,ok,0.0
14514,1411.3,1411.4,2025-06-27 07:41:24,2025-06-27 07:41:41,16602.0,16603.0,GTERI,GTERI,ok,0.10000000000013642
14515,1411.4,1411.4,2025-06-27 07:41:41,2025-06-27 07:41:43,16603.0,16604.0,GTERI,GTERI,ok,0.0
14516,1411.4,1411.4,2025-06-27 07:41:43,2025-06-27 07:41:45,16604.0,16605.0,GTERI,GTERI,ok,0.0
14518,1411.4,1412.2,2025-06-27 07:41:45,2025-06-27 07:43:22,16605.0,16607.0,GTERI,GTERI,ok,0.7999999999999545
14520,1412.2,1412.5,2025-06-27 07:43:22,2025-06-27 07:43:51,16607.0,16608.0,GTERI,GTERI,ok,0.2999999999999545
14521,1412.5,1412.5,2025-06-27 07:43:51,2025-06-27 07:43:53,16608.0,16609.0,GTERI,GTERI,ok,0.0
14522,1412.5,1412.6,2025-06-27 07:43:53,2025-06-27 07:44:06,16609.0,16611.0,GTERI,GTERI,ok,0.09999999999990905
14523,1412.6,1412.6,2025-06-27 07:44:06,2025-06-27 07:44:08,16611.0,16612.0,GTERI,GTERI,ok,0.0
14524,1412.6,1412.6,2025-06-27 07:44:08,2025-06-27 07:44:22,16612.0,16613.0,GTERI,GTERI,ok,0.0
14525,1412.6,1412.6,2025-06-27 07:44:22,2025-06-27 07:44:24,16613.0,16614.0,GTERI,GTERI,ok,0.0
14528,1412.6,1413.5,2025-06-27 07:44:24,2025-06-27 07:46:22,16614.0,16615.0,GTERI,GTERI,ok,0.900000000000091
14527,1413.5,1413.8,2025-06-27 07:46:22,2025-06-27 07:46:52,16615.0,16617.0,GTERI,GTPDP,ok,0.2999999999999545
14529,1413.8,1414.3,2025-06-27 07:46:52,2025-06-27 07:47:35,16617.0,16618.0,GTPDP,GTERI,ok,0.5
14530,1414.3,1414.3,2025-06-27 07:47:35,2025-06-27 07:47:44,16618.0,16619.0,GTERI,GTERI,ok,0.0
14531,1414.3,1414.3,2025-06-27 07:47:44,2025-06-27 07:47:46,16619.0,16620.0,GTERI,GTERI,ok,0.0
14532,1414.3,1414.4,2025-06-27 07:47:46,2025-06-27 07:47:48,16620.0,16621.0,GTERI,GTERI,ok,0.10000000000013642
14533,1414.4,1415.9,2025-06-27 07:47:48,2025-06-27 07:49:22,16621.0,16622.0,GTERI,GTERI,ok,1.5
14535,1415.9,1418.2,2025-06-27 07:49:22,2025-06-27 07:51:24,16622.0,16624.0,GTERI,GTERI,ok,2.2999999999999545
14536,1418.2,1418.2,2025-06-27 07:51:24,2025-06-27 07:51:26,16624.0,16625.0,GTERI,GTERI,ok,0.0
14537,1418.2,1418.3,2025-06-27 07:51:26,2025-06-27 07:51:28,16625.0,16626.0,GTERI,GTERI,ok,0.09999999999990905
14538,1418.3,1418.3,2025-06-27 07:51:28,2025-06-27 07:51:35,16626.0,16627.0,GTERI,GTERI,ok,0.0
14539,1418.3,1418.4,2025-06-27 07:51:35,2025-06-27 07:51:57,16627.0,16628.0,GTERI,GTERI,ok,0.10000000000013642
14540,1418.4,1418.4,2025-06-27 07:51:57,2025-06-27 07:51:59,16628.0,16629.0,GTERI,GTERI,ok,0.0
14541,1418.4,1418.4,2025-06-27 07:51:59,2025-06-27 07:52:01,16629.0,16630.0,GTERI,GTERI,ok,0.0
14542,1418.4,1418.4,2025-06-27 07:52:01,2025-06-27 07:52:02,16630.0,16631.0,GTERI,GTERI,ok,0.0
14543,1418.4,1418.4,2025-06-27 07:52:02,2025-06-27 07:52:03,16631.0,16632.0,GTERI,GTERI,ok,0.0
14544,1418.4,1418.4,2025-06-27 07:52:03,2025-06-27 07:52:08,16632.0,16633.0,GTERI,GTERI,ok,0.0
14545,1418.4,1418.4,2025-06-27 07:52:08,2025-06-27 07:52:17,16633.0,16634.0,GTERI,GTIGF,ok,0.0
14546,1418.4,1418.4,2025-06-27 07:52:17,2025-06-27 07:52:17,16634.0,16635.0,GTIGF,GTSTT,ok,0.0
14547,1418.4,1418.4,2025-06-27 07:52:17,2025-06-27 07:52:17,16635.0,16636.0,GTSTT,GTERI,ok,0.0
14548,1418.4,1418.4,2025-06-27 07:52:17,2025-06-27 07:52:17,16636.0,16637.0,GTERI,GTIGL,ok,0.0
14550,1418.4,1418.4,2025-06-27 07:52:17,2025-06-27 07:53:00,16637.0,16639.0,GTIGL,GTSTT,ok,0.0
14580,1418.4,1418.4,2025-06-27 07:53:00,2025-06-27 08:52:12,16639.0,16669.0,GTSTT,GTERI,ok,0.0
14611,1418.4,1418.4,2025-06-27 08:52:12,2025-06-27 09:52:12,16669.0,16700.0,GTERI,GTERI,ok,0.0
14642,1418.4,1418.4,2025-06-27 09:52:12,2025-06-27 10:52:12,16700.0,16731.0,GTERI,GTERI,ok,0.0
14648,1418.4,1418.4,2025-06-27 10:52:12,2025-06-27 11:01:03,16731.0,16737.0,GTERI,GTPDP,ok,0.0
14655,1418.4,1418.4,2025-06-27 11:01:03,2025-06-27 11:15:31,16737.0,16744.0,GTPDP,GTIGN,ok,0.0
14656,1418.4,1418.4,2025-06-27 11:15:31,2025-06-27 11:15:31,16744.0,16745.0,GTIGN,GTSTT,ok,0.0
14658,1418.4,1419.0,2025-06-27 11:15:31,2025-06-27 11:16:40,16745.0,16747.0,GTSTT,GTERI,ok,0.599999999999909
14659,1419.0,1419.0,2025-06-27 11:16:40,2025-06-27 11:16:40,16747.0,16748.0,GTERI,GTIGL,ok,0.0
14661,1419.0,1421.5,2025-06-27 11:16:40,2025-06-27 11:18:38,16748.0,16750.0,GTIGL,GTERI,ok,2.5
14662,1421.5,1422.1,2025-06-27 11:18:38,2025-06-27 11:19:08,16750.0,16751.0,GTERI,GTERI,ok,0.599999999999909
14663,1422.1,1422.2,2025-06-27 11:19:08,2025-06-27 11:19:10,16751.0,16752.0,GTERI,GTERI,ok,0.10000000000013642
14665,1422.2,1423.0,2025-06-27 11:19:10,2025-06-27 11:20:22,16752.0,16754.0,GTERI,GTERI,ok,0.7999999999999545
14666,1423.0,1423.0,2025-06-27 11:20:22,2025-06-27 11:20:24,16754.0,16755.0,GTERI,GTERI,ok,0.0
14667,1423.0,1423.4,2025-06-27 11:20:24,2025-06-27 11:21:24,16755.0,16756.0,GTERI,GTERI,ok,0.40000000000009095
14668,1423.4,1423.4,2025-06-27 11:21:24,2025-06-27 11:21:27,16756.0,16757.0,GTERI,GTIGF,ok,0.0
14669,1423.4,1423.4,2025-06-27 11:21:27,2025-06-27 11:21:27,16757.0,16758.0,GTIGF,GTSTT,ok,0.0
14670,1423.4,1423.4,2025-06-27 11:21:27,2025-06-27 11:21:27,16758.0,16759.0,GTSTT,GTERI,ok,0.0
14671,1423.4,1423.4,2025-06-27 11:21:27,2025-06-27 11:21:27,16759.0,16760.0,GTERI,GTIGL,ok,0.0
14673,1423.4,1423.4,2025-06-27 11:21:27,2025-06-27 11:22:31,16760.0,16762.0,GTIGL,GTSTT,ok,0.0
14677,1423.4,1423.4,2025-06-27 11:22:31,2025-06-27 11:29:41,16762.0,16766.0,GTSTT,GTIGN,ok,0.0
14678,1423.4,1423.4,2025-06-27 11:29:41,2025-06-27 11:29:41,16766.0,16767.0,GTIGN,GTSTT,ok,0.0
14679,1423.4,1423.4,2025-06-27 11:29:41,2025-06-27 11:29:47,16767.0,16768.0,GTSTT,GTERI,ok,0.0
14680,1423.4,1423.4,2025-06-27 11:29:47,2025-06-27 11:29:47,16768.0,16769.0,GTERI,GTIGL,ok,0.0
14681,1423.4,1423.4,2025-06-27 11:29:47,2025-06-27 11:29:49,16769.0,16770.0,GTIGL,GTERI,ok,0.0
14682,1423.4,1423.4,2025-06-27 11:29:49,2025-06-27 11:29:52,16770.0,16771.0,GTERI,GTERI,ok,0.0
14684,1423.4,1423.8,2025-06-27 11:29:52,2025-06-27 11:30:57,16771.0,16773.0,GTERI,GTERI,ok,0.3999999999998636
14685,1423.8,1423.8,2025-06-27 11:30:57,2025-06-27 11:30:58,16773.0,16774.0,GTERI,GTERI,ok,0.0
14687,1423.8,1424.7,2025-06-27 11:30:58,2025-06-27 11:32:34,16774.0,16776.0,GTERI,GTERI,ok,0.900000000000091
14688,1424.7,1424.8,2025-06-27 11:32:34,2025-06-27 11:32:48,16776.0,16777.0,GTERI,GTERI,ok,0.09999999999990905
14689,1424.8,1424.9,2025-06-27 11:32:48,2025-06-27 11:32:59,16777.0,16778.0,GTERI,GTIGF,ok,0.10000000000013642
14690,1424.9,1424.9,2025-06-27 11:32:59,2025-06-27 11:32:59,16778.0,16779.0,GTIGF,GTSTT,ok,0.0
14691,1424.9,1424.9,2025-06-27 11:32:59,2025-06-27 11:32:59,16779.0,16780.0,GTSTT,GTERI,ok,0.0
14692,1424.9,1424.9,2025-06-27 11:32:59,2025-06-27 11:32:59,16780.0,16781.0,GTERI,GTIGL,ok,0.0
14693,1424.9,1424.9,2025-06-27 11:32:59,2025-06-27 11:33:41,16781.0,16782.0,GTIGL,GTSTT,ok,0.0
14697,1424.9,1424.9,2025-06-27 11:33:41,2025-06-27 11:38:16,16782.0,16786.0,GTSTT,GTIGN,ok,0.0
14698,1424.9,1424.9,2025-06-27 11:38:16,2025-06-27 11:38:16,16786.0,16787.0,GTIGN,GTSTT,ok,0.0
14699,1424.9,1424.9,2025-06-27 11:38:16,2025-06-27 11:38:24,16787.0,16788.0,GTSTT,GTERI,ok,0.0
14700,1424.9,1424.9,2025-06-27 11:38:24,2025-06-27 11:38:24,16788.0,16789.0,GTERI,GTIGL,ok,0.0
14701,1424.9,1424.9,2025-06-27 11:38:24,2025-06-27 11:39:28,16789.0,16790.0,GTIGL,GTSTT,ok,0.0
14702,1424.9,1424.9,2025-06-27 11:39:28,2025-06-27 11:39:55,16790.0,16791.0,GTSTT,GTSTT,ok,0.0
14703,1424.9,1424.9,2025-06-27 11:39:55,2025-06-27 11:39:58,16791.0,16792.0,GTSTT,GTERI,ok,0.0
14704,1424.9,1424.9,2025-06-27 11:39:58,2025-06-27 11:40:00,16792.0,16793.0,GTERI,GTERI,ok,0.0
14706,1424.9,1424.9,2025-06-27 11:40:00,2025-06-27 11:40:10,16793.0,16795.0,GTERI,GTERI,ok,0.0
14707,1424.9,1424.9,2025-06-27 11:40:10,2025-06-27 11:40:12,16795.0,16796.0,GTERI,GTERI,ok,0.0
14708,1424.9,1425.0,2025-06-27 11:40:12,2025-06-27 11:40:30,16796.0,16797.0,GTERI,GTERI,ok,0.09999999999990905
14709,1425.0,1425.0,2025-06-27 11:40:30,2025-06-27 11:40:32,16797.0,16798.0,GTERI,GTERI,ok,0.0
14710,1425.0,1425.4,2025-06-27 11:40:32,2025-06-27 11:41:25,16798.0,16799.0,GTERI,GTERI,ok,0.40000000000009095
14711,1425.4,1425.8,2025-06-27 11:41:25,2025-06-27 11:42:04,16799.0,16800.0,GTERI,GTERI,ok,0.3999999999998636
14712,1425.8,1425.8,2025-06-27 11:42:04,2025-06-27 11:42:06,16800.0,16801.0,GTERI,GTERI,ok,0.0
14714,1425.8,1425.8,2025-06-27 11:42:06,2025-06-27 11:42:19,16801.0,16803.0,GTERI,GTERI,ok,0.0
14715,1425.8,1425.9,2025-06-27 11:42:19,2025-06-27 11:42:21,16803.0,16804.0,GTERI,GTERI,ok,0.10000000000013642
14716,1425.9,1425.9,2025-06-27 11:42:21,2025-06-27 11:42:31,16804.0,16805.0,GTERI,GTIGF,ok,0.0
14717,1425.9,1425.9,2025-06-27 11:42:31,2025-06-27 11:42:31,16805.0,16806.0,GTIGF,GTSTT,ok,0.0
14718,1425.9,1425.9,2025-06-27 11:42:31,2025-06-27 11:42:31,16806.0,16807.0,GTSTT,GTERI,ok,0.0
14719,1425.9,1425.9,2025-06-27 11:42:31,2025-06-27 11:42:31,16807.0,16808.0,GTERI,GTIGL,ok,0.0
14720,1425.9,1425.9,2025-06-27 11:42:31,2025-06-27 11:43:06,16808.0,16809.0,GTIGL,GTSTT,ok,0.0
14751,1425.9,1425.9,2025-06-27 11:43:06,2025-06-27 12:42:26,16809.0,16840.0,GTSTT,GTERI,ok,0.0
14766,1425.9,1425.9,2025-06-27 12:42:26,2025-06-27 13:11:20,16840.0,16855.0,GTERI,GTSTT,ok,0.0
14767,1425.9,1425.9,2025-06-27 13:11:20,2025-06-27 13:11:47,16855.0,16856.0,GTSTT,GTSTT,ok,0.0
14775,1425.9,1425.9,2025-06-27 13:11:47,2025-06-27 13:24:33,16856.0,16864.0,GTSTT,GTIGN,ok,0.0
14776,1425.9,1425.9,2025-06-27 13:24:33,2025-06-27 13:24:33,16864.0,16865.0,GTIGN,GTSTT,ok,0.0
14777,1425.9,1425.9,2025-06-27 13:24:33,2025-06-27 13:24:40,16865.0,16866.0,GTSTT,GTERI,ok,0.0
14778,1425.9,1425.9,2025-06-27 13:24:40,2025-06-27 13:24:40,16866.0,16867.0,GTERI,GTIGL,ok,0.0
14779,1425.9,1425.9,2025-06-27 13:24:40,2025-06-27 13:24:44,16867.0,16868.0,GTIGL,GTERI,ok,0.0
14780,1425.9,1425.9,2025-06-27 13:24:44,2025-06-27 13:24:48,16868.0,16869.0,GTERI,GTERI,ok,0.0
14781,1425.9,1426.0,2025-06-27 13:24:48,2025-06-27 13:25:01,16869.0,16870.0,GTERI,GTERI,ok,0.09999999999990905
14782,1426.0,1426.0,2025-06-27 13:25:01,2025-06-27 13:25:04,16870.0,16871.0,GTERI,GTERI,ok,0.0
14783,1426.0,1426.0,2025-06-27 13:25:04,2025-06-27 13:25:07,16871.0,16872.0,GTERI,GTERI,ok,0.0
14785,1426.0,1427.1,2025-06-27 13:25:07,2025-06-27 13:27:21,16872.0,16874.0,GTERI,GTERI,ok,1.099999999999909
14786,1427.1,1427.1,2025-06-27 13:27:21,2025-06-27 13:27:22,16874.0,16875.0,GTERI,GTERI,ok,0.0
14787,1427.1,1427.1,2025-06-27 13:27:22,2025-06-27 13:27:24,16875.0,16876.0,GTERI,GTERI,ok,0.0
14788,1427.1,1427.2,2025-06-27 13:27:24,2025-06-27 13:27:42,16876.0,16877.0,GTERI,GTERI,ok,0.10000000000013642
14789,1427.2,1427.2,2025-06-27 13:27:42,2025-06-27 13:27:42,16877.0,16878.0,GTERI,GTERI,ok,0.0
14790,1427.2,1427.2,2025-06-27 13:27:42,2025-06-27 13:27:57,16878.0,16879.0,GTERI,GTERI,ok,0.0
14791,1427.2,1427.2,2025-06-27 13:27:57,2025-06-27 13:27:59,16879.0,16880.0,GTERI,GTERI,ok,0.0
14794,1427.2,1428.6,2025-06-27 13:27:59,2025-06-27 13:30:42,16880.0,16883.0,GTERI,GTERI,ok,1.3999999999998636
14795,1428.6,1428.9,2025-06-27 13:30:42,2025-06-27 13:31:16,16883.0,16884.0,GTERI,GTERI,ok,0.3000000000001819
14796,1428.9,1428.9,2025-06-27 13:31:16,2025-06-27 13:31:31,16884.0,16885.0,GTERI,GTERI,ok,0.0
14797,1428.9,1428.9,2025-06-27 13:31:31,2025-06-27 13:31:33,16885.0,16886.0,GTERI,GTERI,ok,0.0
14798,1428.9,1428.9,2025-06-27 13:31:33,2025-06-27 13:31:35,16886.0,16887.0,GTERI,GTERI,ok,0.0
14799,1428.9,1428.9,2025-06-27 13:31:35,2025-06-27 13:31:38,16887.0,16888.0,GTERI,GTERI,ok,0.0
14801,1428.9,1431.0,2025-06-27 13:31:38,2025-06-27 13:33:42,16888.0,16890.0,GTERI,GTERI,ok,2.099999999999909
14803,1431.0,1432.8,2025-06-27 13:33:42,2025-06-27 13:35:11,16890.0,16892.0,GTERI,GTERI,ok,1.7999999999999545
14804,1432.8,1432.8,2025-06-27 13:35:11,2025-06-27 13:35:12,16892.0,16893.0,GTERI,GTERI,ok,0.0
14805,1432.8,1432.8,2025-06-27 13:35:12,2025-06-27 13:35:14,16893.0,16894.0,GTERI,GTERI,ok,0.0
14806,1432.8,1432.9,2025-06-27 13:35:14,2025-06-27 13:35:23,16894.0,16895.0,GTERI,GTERI,ok,0.10000000000013642
14807,1432.9,1432.9,2025-06-27 13:35:23,2025-06-27 13:35:40,16895.0,16896.0,GTERI,GTERI,ok,0.0
14808,1432.9,1432.9,2025-06-27 13:35:40,2025-06-27 13:35:54,16896.0,16897.0,GTERI,GTERI,ok,0.0
14809,1432.9,1432.9,2025-06-27 13:35:54,2025-06-27 13:35:56,16897.0,16898.0,GTERI,GTERI,ok,0.0
14810,1432.9,1432.9,2025-06-27 13:35:56,2025-06-27 13:35:58,16898.0,16899.0,GTERI,GTERI,ok,0.0
14811,1432.9,1432.9,2025-06-27 13:35:58,2025-06-27 13:36:00,16899.0,16900.0,GTERI,GTERI,ok,0.0
14812,1432.9,1432.9,2025-06-27 13:36:00,2025-06-27 13:36:02,16900.0,16901.0,GTERI,GTERI,ok,0.0
14813,1432.9,1432.9,2025-06-27 13:36:02,2025-06-27 13:36:04,16901.0,16902.0,GTERI,GTERI,ok,0.0
14815,1432.9,1432.9,2025-06-27 13:36:04,2025-06-27 13:36:16,16902.0,16904.0,GTERI,GTERI,ok,0.0
14816,1432.9,1432.9,2025-06-27 13:36:16,2025-06-27 13:36:35,16904.0,16905.0,GTERI,GTIGF,ok,0.0
14817,1432.9,1432.9,2025-06-27 13:36:35,2025-06-27 13:36:35,16905.0,16906.0,GTIGF,GTSTT,ok,0.0
14818,1432.9,1432.9,2025-06-27 13:36:35,2025-06-27 13:36:35,16906.0,16907.0,GTSTT,GTERI,ok,0.0
14819,1432.9,1432.9,2025-06-27 13:36:35,2025-06-27 13:36:36,16907.0,16908.0,GTERI,GTIGL,ok,0.0
14820,1432.9,1432.9,2025-06-27 13:36:36,2025-06-27 13:36:54,16908.0,16909.0,GTIGL,GTIGN,ok,0.0
14821,1432.9,1432.9,2025-06-27 13:36:54,2025-06-27 13:36:54,16909.0,16910.0,GTIGN,GTSTT,ok,0.0
14822,1432.9,1432.9,2025-06-27 13:36:54,2025-06-27 13:36:55,16910.0,16911.0,GTSTT,GTIGL,ok,0.0
14823,1432.9,1432.9,2025-06-27 13:36:55,2025-06-27 13:36:59,16911.0,16912.0,GTIGL,GTERI,ok,0.0
14824,1432.9,1432.9,2025-06-27 13:36:59,2025-06-27 13:37:29,16912.0,16913.0,GTERI,GTSTT,ok,0.0
14825,1432.9,1432.9,2025-06-27 13:37:29,2025-06-27 13:37:55,16913.0,16914.0,GTSTT,GTSTT,ok,0.0
14827,1432.9,1432.9,2025-06-27 13:37:55,2025-06-27 13:38:32,16914.0,16916.0,GTSTT,GTSTT,ok,0.0
14828,1432.9,1432.9,2025-06-27 13:38:32,2025-06-27 13:40:02,16916.0,16917.0,GTSTT,GTERI,ok,0.0
14830,1432.9,1432.9,2025-06-27 13:40:02,2025-06-27 13:41:04,16917.0,16919.0,GTERI,GTSTT,ok,0.0
14831,1432.9,1432.9,2025-06-27 13:41:04,2025-06-27 13:41:04,16919.0,16920.0,GTSTT,GTIGF,ok,0.0
14832,1432.9,1432.9,2025-06-27 13:41:04,2025-06-27 13:41:04,16920.0,16921.0,GTIGF,GTSTT,ok,0.0
14833,1432.9,1432.9,2025-06-27 13:41:04,2025-06-27 13:41:05,16921.0,16922.0,GTSTT,GTERI,ok,0.0
14834,1432.9,1432.9,2025-06-27 13:41:05,2025-06-27 13:41:05,16922.0,16923.0,GTERI,GTIGL,ok,0.0
14835,1432.9,1432.9,2025-06-27 13:41:05,2025-06-27 13:41:41,16923.0,16924.0,GTIGL,GTSTT,ok,0.0
14866,1432.9,1432.9,2025-06-27 13:41:41,2025-06-27 14:41:00,16924.0,16955.0,GTSTT,GTERI,ok,0.0
14897,1432.9,1432.9,2025-06-27 14:41:00,2025-06-27 15:41:00,16955.0,16986.0,GTERI,GTERI,ok,0.0
14925,1432.9,1432.9,2025-06-27 15:41:00,2025-06-27 16:32:57,16986.0,17011.0,GTERI,GTIGN,ok,0.0
14926,1432.9,1432.9,2025-06-27 16:32:57,2025-06-27 16:32:57,17011.0,17012.0,GTIGN,GTSTT,ok,0.0
14928,1432.9,1433.0,2025-06-27 16:32:57,2025-06-27 16:33:26,17012.0,17014.0,GTSTT,GTERI,ok,0.09999999999990905
14929,1433.0,1433.0,2025-06-27 16:33:26,2025-06-27 16:33:26,17014.0,17015.0,GTERI,GTIGL,ok,0.0
14930,1433.0,1433.0,2025-06-27 16:33:26,2025-06-27 16:33:28,17015.0,17016.0,GTIGL,GTERI,ok,0.0
14931,1433.0,1433.1,2025-06-27 16:33:28,2025-06-27 16:33:32,17016.0,17017.0,GTERI,GTERI,ok,0.09999999999990905
14933,1433.1,1435.5,2025-06-27 16:33:32,2025-06-27 16:35:50,17017.0,17019.0,GTERI,GTPDP,ok,2.400000000000091
14934,1435.5,1435.7,2025-06-27 16:35:50,2025-06-27 16:36:06,17019.0,17020.0,GTPDP,GTERI,ok,0.20000000000004547
14935,1435.7,1436.9,2025-06-27 16:36:06,2025-06-27 16:37:21,17020.0,17021.0,GTERI,GTERI,ok,1.2000000000000455
14936,1436.9,1436.9,2025-06-27 16:37:21,2025-06-27 16:37:24,17021.0,17022.0,GTERI,GTERI,ok,0.0
14938,1436.9,1437.8,2025-06-27 16:37:24,2025-06-27 16:38:58,17022.0,17024.0,GTERI,GTERI,ok,0.8999999999998636
14939,1437.8,1437.8,2025-06-27 16:38:58,2025-06-27 16:39:00,17024.0,17025.0,GTERI,GTERI,ok,0.0
14940,1437.8,1437.8,2025-06-27 16:39:00,2025-06-27 16:39:06,17025.0,17026.0,GTERI,GTERI,ok,0.0
14941,1437.8,1438.2,2025-06-27 16:39:06,2025-06-27 16:40:20,17026.0,17027.0,GTERI,GTERI,ok,0.40000000000009095
14942,1438.2,1438.2,2025-06-27 16:40:20,2025-06-27 16:40:21,17027.0,17028.0,GTERI,GTERI,ok,0.0
14943,1438.2,1438.2,2025-06-27 16:40:21,2025-06-27 16:40:32,17028.0,17029.0,GTERI,GTIGF,ok,0.0
14944,1438.2,1438.2,2025-06-27 16:40:32,2025-06-27 16:40:32,17029.0,17030.0,GTIGF,GTSTT,ok,0.0
14945,1438.2,1438.2,2025-06-27 16:40:32,2025-06-27 16:40:32,17030.0,17031.0,GTSTT,GTERI,ok,0.0
14946,1438.2,1438.2,2025-06-27 16:40:32,2025-06-27 16:40:32,17031.0,17032.0,GTERI,GTIGL,ok,0.0
14948,1438.2,1438.2,2025-06-27 16:40:32,2025-06-27 16:41:28,17032.0,17034.0,GTIGL,GTSTT,ok,0.0
14955,1438.2,1438.2,2025-06-27 16:41:28,2025-06-27 16:53:01,17034.0,17041.0,GTSTT,GTSTT,ok,0.0
14956,1438.2,1438.2,2025-06-27 16:53:01,2025-06-27 16:53:01,17041.0,17042.0,GTSTT,GTSTT,ok,0.0
14958,1438.2,1438.2,2025-06-27 16:53:01,2025-06-27 16:56:01,17042.0,17044.0,GTSTT,GTSTT,ok,0.0
